code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
603158,腾龙股份,汽车配件,江苏,44.61,10134.0,21836.59,98854.61,72775.17,14030.63,33913.12,1.55,0.132,3.69,6.37,20150320
002114,罗平锌电,铅锌,云南,0.0,8621.2,27184.08,182097.27,52113.95,50813.57,70135.68,2.58,-0.087,2.92,9.64,20070215
600839,四川长虹,家用电器,四川,23.29,460999.78,461624.44,5612546.5,4093216.75,550782.0,390904.72,0.85,0.1,2.72,1.71,19940311
600784,鲁银投资,普钢,山东,18.23,49661.37,56817.78,531754.06,389324.0,35556.23,45325.55,0.8,0.126,2.64,3.48,19961225
002198,嘉应制药,中成药,广东,219.02,40524.73,50750.98,103654.05,28948.9,26702.11,12340.65,0.24,0.031,1.86,7.38,20071218
002738,中矿资源,建筑施工,北京,0.0,8784.29,18691.5,75312.53,47008.15,16525.99,30775.4,1.65,-0.006999999999999999,2.95,7.76,20141230
600228,昌九生化,化工原料,江西,0.0,24132.0,24132.0,52709.65,18734.1,26408.53,33596.65,1.39,-0.028999999999999998,0.22,63.14,19990119
002768,国恩股份,塑料,山东,75.58,8700.0,24000.0,112231.65,76810.28,13525.62,22594.65,0.94,0.21,3.12,10.17,20150630
600743,华远地产,区域地产,北京,68.81,234610.09,234610.09,2493762.25,2404120.0,8742.11,4000.0,0.02,0.016,2.43,1.84,19960909
000628,高新发展,园区开发,四川,420.64,18797.88,31148.0,398201.13,324359.38,10211.87,72843.1,2.34,0.008,2.25,5.7,19961118
601588,北辰实业,区域地产,北京,19.54,266000.0,336702.0,4776118.5,3971693.5,252964.97,365214.88,1.08,0.055,3.4,1.26,20061016
002169,智光电气,电气设备,广东,50.91,18858.33,31611.14,303863.94,170488.22,84808.17,52175.12,1.65,0.20600000000000002,3.74,5.61,20070919
601992,金隅股份,水泥,北京,73.7,622362.13,1067777.13,13287180.0,9167561.0,1782773.0,1157970.5,1.08,0.013999999999999999,3.58,1.16,20110301
000417,合肥百货,百货,安徽,16.54,77861.07,77988.42,860873.88,464855.19,141656.09,30882.48,0.4,0.12300000000000001,4.46,1.83,19960812
600621,华鑫股份,全国地产,上海,12.92,52408.23,52408.23,372482.5,214510.0,14198.15,21753.25,0.42,0.22899999999999998,3.78,3.13,19921202
000821,京山轻机,轻工机械,湖北,2026.6,34521.94,47773.26,284238.06,142035.59,54725.67,86288.75,1.81,0.002,3.47,4.54,19980626
002383,合众思壮,通信设备,北京,0.0,14486.49,19732.86,258241.2,104282.15,10182.48,129083.3,6.54,-0.084,9.0,3.91,20100402
601168,西部矿业,铜,青海,301.62,238300.0,238300.0,2915407.0,1024954.31,429637.75,526249.19,2.21,0.013000000000000001,4.74,1.64,20070712
300278,华昌达,专用机械,湖北,72.07,22365.09,54504.33,350982.81,218191.91,25153.75,69120.78,1.27,0.067,2.79,6.95,20111216
002424,贵州百灵,中成药,贵州,71.31,73166.13,141120.0,389872.81,293918.25,60237.63,14592.61,0.1,0.08,1.96,11.69,20100603
601088,中国神华,煤炭开采,北京,16.48,1649103.75,1988962.0,55623896.0,12533700.0,31455600.0,7471600.0,3.76,0.23199999999999998,14.97,1.02,20071009
300318,博晖创新,医疗保健,北京,1010.78,45753.1,82148.18,205336.75,48128.32,33615.89,68783.17,0.84,0.003,1.69,6.71,20120523
000987,越秀金控,多元金融,广东,138.31,53798.39,222383.05,1308804.0,356060.13,13347.2,888943.63,4.0,0.027000000000000003,5.5,2.74,20000718
002247,帝龙新材,装修装饰,浙江,209.45,45369.41,85181.1,132057.17,85011.36,30873.8,42903.26,0.5,0.018000000000000002,1.32,11.2,20080612
600525,长园集团,电气设备,深圳,46.61,110699.7,131801.81,967595.88,485855.66,98168.25,225253.2,1.71,0.078,4.14,3.5,20021202
000759,中百集团,超市连锁,湖北,318.71,68055.9,68102.14,830656.5,308566.53,403100.53,107097.9,1.57,0.006,4.37,1.66,19970519
300252,金信诺,电气设备,深圳,54.25,26627.99,40851.75,249879.47,155432.94,29942.55,10457.82,0.26,0.149,2.18,14.84,20110818
000401,冀东水泥,水泥,河北,0.0,134718.84,134752.3,4144367.5,948354.81,2412080.25,492161.81,3.65,-0.597,6.77,1.59,19960614
002505,大康农业,农业综合,湖南,614.92,154608.8,548537.25,919578.19,691066.0,64762.7,276019.66,0.5,0.001,1.05,3.4,20101118
600242,中昌海运,水运,广东,0.0,26730.28,27333.53,173316.94,48807.84,49766.3,51785.15,1.89,-0.025,0.21,67.8,20001207
600970,中材国际,建筑施工,江苏,23.81,163994.59,175425.8,2817543.0,2298275.0,200595.97,149341.5,0.85,0.07400000000000001,3.74,1.87,20050412
600399,抚顺特钢,特种钢,辽宁,46.36,112962.28,130000.0,1289975.88,731708.81,353272.88,16257.42,0.13,0.038,1.51,4.62,20001229
000069,华侨城Ａ,旅游景点,深圳,23.86,611918.5,820568.13,11954835.0,8583135.0,1494226.0,584301.0,0.71,0.073,4.68,1.5,19970910
600383,金地集团,全国地产,深圳,34.93,450084.94,450084.94,14551642.0,12196409.0,28283.05,430487.34,0.96,0.07400000000000001,7.53,1.38,20010412
000529,广弘控股,食品,广东,77.27,56719.78,58379.03,152584.45,93355.21,16820.82,57108.05,0.98,0.033,1.98,5.19,19931118
600562,国睿科技,通信设备,江苏,172.79,32764.58,47873.12,175739.77,158239.52,12880.0,2133.63,0.04,0.049,2.15,15.82,20030128
000540,中天城投,区域地产,贵州,7.96,392023.13,468307.5,5369809.5,4114276.75,334392.25,365938.75,0.78,0.213,2.72,2.5,19940202
002714,牧原股份,农业综合,河南,12.93,30705.0,103374.63,927299.81,257662.45,395629.84,145615.88,1.41,1.037,4.44,6.03,20140128
000008,神州高铁,运输设备,北京,593.53,149759.0,275770.94,679450.31,309267.44,43970.44,263258.78,0.95,0.004,2.03,4.92,19920507
000960,锡业股份,小金属,云南,0.0,115121.78,147205.5,2736050.5,823823.06,1187713.88,667175.81,4.53,-0.01,5.23,2.51,20000221
002372,伟星新材,其他建材,浙江,44.77,68010.88,77569.67,298423.0,185857.22,69024.78,91417.7,1.18,0.091,3.18,5.14,20100318
600225,天津松江,区域地产,天津,0.0,84982.54,93549.25,1459050.63,1335143.5,15272.45,114847.55,1.23,-0.385,1.63,4.0,20000127
002223,鱼跃医疗,医疗保健,江苏,35.79,49435.28,66831.79,568712.19,458233.91,44681.3,245956.41,3.68,0.57,7.09,5.0,20080418
000513,丽珠集团,中成药,广东,20.75,23526.27,39663.19,823517.56,377111.63,337622.09,40375.42,1.02,0.6,11.55,4.17,19931028
600689,上海三毛,纺织,上海,0.0,15220.41,20099.13,79415.21,37211.96,7939.16,21178.32,1.05,-0.04,1.61,9.97,19931108
600679,上海凤凰,文教休闲,上海,283.55,18201.97,40219.89,169253.75,47817.35,12523.28,76253.36,1.9,0.013999999999999999,3.03,5.27,19931008
600736,苏州高新,园区开发,江苏,35.19,113895.09,119429.29,2164056.75,1760421.25,156929.02,176804.19,1.48,0.08,4.19,2.25,19960815
600400,红豆股份,服饰,江苏,118.34,112079.92,142370.06,666880.88,462491.41,42975.8,7475.74,0.05,0.02,1.53,6.1,20010108
600760,*ST黑豹,汽车整车,山东,0.0,34494.03,34494.03,189752.17,85854.96,49026.37,55842.28,1.62,-0.075,1.07,8.76,19961011
600755,厦门国贸,商贸代理,福建,10.09,166447.0,166447.0,4947680.0,4444512.5,128352.56,178976.23,1.08,0.22699999999999998,5.1,1.79,19961003
002016,世荣兆业,区域地产,广东,0.0,64609.55,80909.56,549146.0,486501.59,13440.26,5156.31,0.06,-0.043,2.05,4.44,20040708
600082,海泰发展,园区开发,天津,0.0,63242.48,64611.57,346861.97,333176.72,4022.9,41259.05,0.64,-0.03,2.69,2.26,19970620
600527,江南高纤,化纤,江苏,542.61,80208.93,80208.93,176388.52,101041.75,59044.61,12842.05,0.16,0.003,2.09,2.9,20031127
600331,宏达股份,铅锌,四川,0.0,103200.0,203200.0,1026629.88,414689.25,254871.55,307823.06,1.51,-0.025,2.24,2.69,20011220
600377,宁沪高速,路桥,江苏,14.6,379798.13,503774.75,3626694.75,508786.56,169314.95,1044666.19,2.07,0.154,4.21,2.13,20010116
600713,南京医药,医药商业,江苏,40.52,69358.07,89742.56,1370908.75,1237968.38,42809.87,108538.6,1.21,0.055,2.62,3.42,19960701
600150,中国船舶,船舶,上海,70.92,137811.77,137811.77,5160927.5,3556064.5,1159573.5,462036.56,3.35,0.084,12.84,1.86,19980520
002639,雪人股份,专用机械,福建,0.0,37507.35,67407.27,241947.66,103774.86,80582.35,74044.82,1.1,-0.026000000000000002,2.61,4.56,20111205
000411,英特集团,医药商业,浙江,57.64,20732.57,20744.99,693820.88,627973.94,26638.06,3457.71,0.17,0.08900000000000001,3.33,6.14,19960716
603968,醋化股份,化工原料,江苏,77.93,13660.0,20448.0,155426.48,88048.13,53533.93,39697.4,1.94,0.09300000000000001,5.4,5.38,20150518
002598,山东章鼓,机械基件,山东,86.03,26840.83,31200.0,100137.93,68840.97,21517.18,21169.92,0.68,0.033,2.45,4.63,20110707
000036,华联控股,全国地产,深圳,25.57,112862.02,113968.77,779202.06,663876.56,28164.56,25343.86,0.22,0.08199999999999999,1.87,4.46,19940617
600726,华电能源,火力发电,黑龙江,6.31,153467.52,196667.52,2436581.75,350560.66,1574974.75,150095.36,0.76,0.22,1.85,3.0,19960701
600548,深高速,路桥,深圳,17.96,143327.03,218077.03,3191967.75,887960.38,112137.32,227435.16,1.04,0.115,5.79,1.43,20011225
600850,华东电脑,软件服务,上海,46.31,41826.83,41826.83,484751.66,456933.84,3281.55,2472.9,0.06,0.149,4.11,6.71,19940324
000979,中弘股份,区域地产,安徽,531.18,460794.25,599328.69,2697268.5,2530513.0,44496.51,275290.59,0.46,0.001,1.63,1.68,20000616
601727,上海电气,电气设备,上海,55.8,985139.69,1282430.88,15823443.0,12567822.0,1054939.5,553091.88,0.43,0.037000000000000005,2.93,2.79,20081205
000930,中粮生化,农业综合,安徽,0.0,96441.1,96441.1,591787.0,211872.42,235721.66,90302.13,0.94,-0.032,1.46,9.27,19990712
600808,马钢股份,普钢,安徽,0.0,596775.13,770068.13,6100012.5,1943229.63,3326201.5,832906.75,1.08,-0.045,2.36,1.14,19940106
600890,中房股份,区域地产,北京,0.0,57919.48,57919.48,35346.12,22396.25,1179.99,2033.78,0.04,-0.013999999999999999,0.55,19.34,19960318
002080,中材科技,化纤,江苏,127.74,18270.16,80679.02,835095.81,513759.75,229039.25,143934.31,1.78,0.07,7.13,2.57,20061120
600307,酒钢宏兴,普钢,甘肃,0.0,626335.75,626335.75,3862321.5,817266.19,2514469.25,686673.19,1.1,-0.043,1.41,1.84,20001220
002220,天宝股份,食品,辽宁,65.28,38948.12,54748.57,485714.69,242879.91,50405.73,100798.99,1.84,0.04,4.59,2.25,20080228
600449,宁夏建材,水泥,宁夏,0.0,47818.1,47818.1,778346.38,227948.84,480921.69,202657.38,4.24,-0.191,8.52,1.21,20030829
002311,海大集团,饲料,广东,151.46,152689.17,154055.56,901658.13,446803.19,281325.63,140096.94,0.91,0.025,3.28,4.71,20091127
600712,南宁百货,百货,广西,1885.8,53772.91,54465.53,211839.02,46198.89,116853.01,36985.75,0.68,0.001,2.03,5.05,19960626
002419,天虹商场,百货,深圳,13.92,80020.0,80020.0,1354610.0,830654.75,187777.95,170919.16,2.14,0.23,7.11,1.8,20100601
600117,西宁特钢,特种钢,青海,0.0,74121.92,74121.92,2492112.5,573700.31,987285.69,39989.48,0.54,-0.344,1.1,4.64,19971015
002288,超华科技,元器件,广东,1542.24,66032.6,93164.38,256085.55,143067.38,59247.78,54885.13,0.59,0.003,1.87,5.45,20090903
600077,宋都股份,全国地产,浙江,0.0,134012.23,134012.23,1379490.0,1333257.13,5254.89,126727.97,0.95,-0.027000000000000003,2.8,1.82,19970520
600266,北京城建,区域地产,北京,28.59,151704.0,156704.0,6878990.5,5756755.0,16475.5,379732.28,2.42,0.111,11.97,1.06,19990203
600608,ST沪科,普钢,上海,0.0,31837.14,32886.14,23250.48,19145.8,3355.91,43903.6,1.34,-0.023,0.01,1037.28,19920327
600107,美尔雅,服饰,湖北,0.0,36000.0,36000.0,129438.22,84112.42,16324.54,15956.38,0.44,-0.012,1.45,13.85,19971106
002400,省广股份,广告包装,广东,33.81,109706.1,117613.46,843880.38,515346.41,3021.93,2888.56,0.02,0.22,2.25,6.6,20100506
000748,长城信息,电脑设备,湖南,1051.56,80207.97,81481.85,651721.0,241734.22,21774.92,97039.71,1.19,0.005,5.76,3.44,19970704
000933,*ST神火,煤炭开采,河南,7.24,189041.81,190050.0,5094917.0,1660476.75,2152436.0,195375.48,1.03,0.34,3.14,1.57,19990831
000702,正虹科技,饲料,湖南,0.0,26663.32,26663.46,69290.53,29098.25,28477.51,18257.84,0.68,-0.03,1.66,7.38,19970318
000926,福星股份,区域地产,湖北,17.09,53052.37,94932.25,3997336.0,3299240.25,168980.91,299084.34,3.15,0.358,9.98,1.23,19990618
600585,海螺水泥,水泥,安徽,19.37,399970.25,529930.25,10775062.0,2774862.0,6196350.0,1068432.13,2.02,0.218,13.5,1.25,20020207
000830,鲁西化工,农药化肥,山东,112.03,146397.88,146486.06,2256773.75,378531.72,1459788.88,218398.55,1.49,0.011000000000000001,5.35,0.9,19980807
600196,复星医药,化学制药,上海,19.73,190683.7,231407.53,3961734.75,871516.69,475360.44,604793.44,2.61,0.27399999999999997,8.08,2.68,19980807
002134,天津普林,元器件,天津,0.0,24584.98,24584.98,67667.24,30632.56,23654.81,30227.06,1.23,-0.065,2.06,6.87,20070516
600310,桂东电力,水力发电,广西,111.74,82777.5,82777.5,1177701.25,483368.69,292471.56,27400.96,0.33,0.021,3.04,3.08,20010228
002348,高乐股份,文教休闲,广东,164.63,74115.63,94720.0,125355.25,57326.69,10843.61,43614.65,0.46,0.011000000000000001,1.3,5.39,20100203
002378,章源钨业,小金属,江西,0.0,92293.34,92416.74,306701.59,123099.67,101034.7,57603.2,0.62,-0.024,2.04,5.69,20100331
600057,象屿股份,仓储物流,福建,43.34,98332.71,117077.93,3045449.0,2267957.25,378296.16,350671.16,3.0,0.066,5.22,2.2,19970604
002480,新筑股份,机械基件,四川,0.0,62635.57,64536.82,525021.44,286523.66,142940.27,144754.06,2.24,-0.065,3.52,3.25,20100921
600578,京能电力,火力发电,北京,15.73,461732.09,461732.09,3914840.5,428462.84,2211812.5,358309.34,0.78,0.07200000000000001,3.54,1.29,20020510
600523,贵航股份,汽车配件,贵州,73.72,28860.33,28879.38,369573.09,248626.92,66838.68,93132.31,3.22,0.061,6.88,2.62,20011227
001979,招商蛇口,全国地产,深圳,38.66,189944.59,790409.25,21697422.0,19207246.0,249826.52,1766970.75,2.24,0.10099999999999999,6.0,2.61,20151230
600693,东百集团,百货,福建,66.34,68483.45,89822.9,552580.0,439543.69,32521.15,57653.63,0.64,0.025,2.04,3.28,19931122
601607,上海医药,医药商业,上海,15.05,192293.5,268891.06,7781007.0,5884156.5,486692.94,1420205.0,5.28,0.331,11.48,1.73,19940324
600395,盘江股份,煤炭开采,贵州,0.0,165505.19,165505.19,1017880.81,333007.22,288425.94,233941.05,1.41,-0.064,3.37,2.6,20010531
000895,双汇发展,食品,河南,18.39,181741.2,330086.78,2330491.75,941245.81,1203614.13,176301.41,0.53,0.325,5.42,4.41,19981210
002025,航天电器,元器件,贵州,43.58,42884.19,42900.0,337422.97,274917.66,42458.93,42221.76,0.98,0.13699999999999998,4.72,5.05,20040726
002602,世纪华通,汽车配件,浙江,40.79,56597.8,102709.2,518917.59,181879.63,101484.31,189498.98,1.85,0.11800000000000001,4.0,4.83,20110728
000898,鞍钢股份,普钢,辽宁,0.0,614895.25,723480.81,9004400.0,2544600.0,5051400.0,3151900.0,4.36,-0.085,5.9,0.73,19971225
600406,国电南瑞,软件服务,江苏,640.63,220575.34,242895.31,1539023.0,1392972.13,50518.03,114843.95,0.47,0.006,3.32,4.46,20031016
600893,中航动力,航空,陕西,0.0,136750.09,194871.88,4700967.5,2619620.25,1094289.63,984829.63,5.05,-0.052000000000000005,7.66,4.65,19960408
002413,雷科防务,通信设备,江苏,182.51,70826.24,109317.9,237718.38,140646.47,4684.16,126864.45,1.16,0.02,2.18,6.71,20100528
002099,海翔药业,化学制药,浙江,26.03,81549.63,152287.7,573084.75,269142.19,127087.77,165252.59,1.09,0.21,2.49,4.16,20061226
000995,*ST皇台,白酒,甘肃,0.0,17740.44,17740.8,54030.68,33945.46,9093.25,25793.53,1.45,-0.021,0.7,17.34,20000807
600501,航天晨光,汽车配件,江苏,0.0,40688.35,42128.35,468014.5,317095.34,87359.46,140981.81,3.35,-0.042,5.05,3.59,20010615
600835,上海机电,运输设备,上海,25.78,80650.42,102273.92,3044859.75,2571503.0,148620.98,204437.11,2.0,0.214,8.13,2.72,19940224
600333,长春燃气,供气供热,吉林,59.27,52961.98,52961.98,484963.81,78775.86,235969.55,56331.18,1.06,0.042,3.02,3.29,20001211
000667,美好集团,全国地产,云南,18.45,255958.7,255959.23,1692363.0,1569642.25,35740.85,154742.27,0.6,0.107,2.38,1.66,19961205
002473,圣莱达,家用电器,浙江,0.0,15500.0,16000.0,46047.8,26613.61,10417.21,22195.42,1.39,-0.039,2.42,9.65,20100910
000918,嘉凯城,全国地产,浙江,0.0,180419.16,180419.16,3553407.5,3423966.0,33718.81,-90071.92,-0.5,-0.133,0.97,9.91,19990720
300436,广生堂,化学制药,福建,81.42,5600.0,14000.0,61771.95,43861.62,10521.66,17525.78,1.25,0.201,3.91,16.78,20150422
002303,美盈森,造纸,深圳,132.46,61158.07,143040.0,315955.47,167049.52,79660.68,1615.79,0.01,0.025,1.69,7.96,20091103
600284,浦东建设,建筑施工,上海,33.05,69304.0,69304.0,1290654.38,578307.31,14131.44,227443.91,3.28,0.086,7.34,1.55,20040316
000099,中信海直,空运,深圳,109.99,60607.03,60607.03,479437.41,131407.42,325121.41,103327.21,1.7,0.03,4.62,2.86,20000731
002155,湖南黄金,黄金,湖南,0.0,99609.9,113186.4,578468.5,151882.27,210267.95,56817.13,0.5,-0.006,2.99,4.32,20070816
002701,奥瑞金,广告包装,北京,17.47,152225.77,235522.56,1168606.13,441478.94,287009.16,104442.86,0.44,0.131,1.98,4.63,20121011
600888,新疆众和,铝,新疆,120.38,64122.58,64122.58,928028.88,408532.19,397311.25,198705.44,3.1,0.015,5.06,1.45,19960215
300017,网宿科技,电信运营,上海,50.84,50610.92,79328.4,750361.38,662395.31,57669.98,364008.41,4.59,0.78,8.24,9.12,20091030
000056,皇庭国际,房产服务,深圳,178.37,28611.11,114778.47,839369.88,25492.38,5631.31,234902.02,2.05,0.018000000000000002,4.37,2.9,19960708
000089,深圳机场,机场,深圳,34.63,205076.95,205076.95,1220418.88,250622.97,778741.44,280072.47,1.37,0.065,5.05,1.78,19980420
600104,上汽集团,汽车整车,上海,8.13,1102556.63,1102556.63,52354500.0,28019092.0,3966686.0,4102794.75,3.72,0.72,16.66,1.4,19971125
600223,鲁商置业,区域地产,山东,73.84,100096.79,100096.79,3954466.0,3874978.5,44852.34,29922.19,0.3,0.018000000000000002,2.15,2.49,20000113
600872,中炬高新,食品,广东,43.11,79663.71,79663.71,451760.19,235892.67,125723.32,27916.38,0.35,0.083,3.24,4.41,19950124
002790,瑞尔特,家居用品,福建,61.19,4000.0,16000.0,151734.69,111889.8,36820.51,66656.49,4.17,0.196,7.88,6.08,20160308
600739,辽宁成大,商贸代理,辽宁,23.14,136470.98,152970.98,3191268.5,457095.09,354916.53,614331.0,4.02,0.191,11.45,1.54,19960819
600657,信达地产,全国地产,北京,0.0,152426.05,152426.05,5362477.5,4744345.0,7414.62,154276.23,1.01,-0.098,5.43,0.96,19930524
000537,广宇发展,区域地产,天津,17.8,51270.33,51271.76,1017502.69,968737.88,269.48,8667.44,0.17,0.122,3.93,2.21,19931210
002628,成都路桥,建筑施工,四川,142.01,67976.7,73741.63,530995.25,365090.28,6168.41,83869.86,1.14,0.012,3.56,1.95,20111103
002343,慈文传媒,影视音像,浙江,165.37,14704.48,31451.0,289236.66,180775.42,4161.81,11180.3,0.36,0.065,3.44,12.53,20100126
300294,博雅生物,生物制药,江西,91.32,13776.99,26738.48,221663.47,100671.99,33730.4,118967.92,4.45,0.395,7.21,10.02,20120308
002561,徐家汇,百货,上海,21.09,39264.57,41576.3,250851.05,146355.02,58698.61,52352.23,1.26,0.162,4.89,2.8,20110303
603779,威龙股份,红黄药酒,山东,167.72,5020.0,20020.0,132175.0,79675.24,28153.61,0.0,0.0,0.055999999999999994,3.61,10.42,20160516
600126,杭钢股份,普钢,浙江,39.82,83893.88,259783.78,2240122.0,730339.5,1121200.75,844526.88,3.25,0.043,5.32,1.28,19980311
600761,安徽合力,工程机械,安徽,19.71,61681.73,61681.73,612828.06,399375.06,168439.75,55695.38,0.9,0.151,6.7,1.77,19961009
002746,仙坛股份,农业综合,山东,96.04,5035.0,15935.0,146507.44,52356.8,67727.0,38325.51,2.41,0.128,6.39,7.67,20150216
000937,冀中能源,煤炭开采,河北,1391.33,290659.97,353354.69,4203431.0,1584317.5,1372010.5,415529.0,1.18,0.001,5.22,1.27,19990909
600748,上实发展,全国地产,上海,39.26,108337.09,141889.45,2939879.5,2655266.25,3300.3,359632.88,2.53,0.073,6.15,1.87,19960925
000017,深中华A,文教休闲,深圳,10834.76,30297.88,55134.78,6287.66,5824.37,96.7,62783.43,1.14,0.0,0.02,532.31,19920331
000913,*ST钱江,摩托车,浙江,38.53,45343.62,45353.6,333157.0,191847.61,79000.81,133710.31,2.95,0.096,4.36,3.39,19990514
000548,湖南投资,路桥,湖南,800.25,49920.1,49921.57,228371.59,161797.23,22889.07,47826.8,0.96,0.003,2.97,2.75,19931220
000403,ST生化,生物制药,山西,118.88,18730.6,27257.75,127440.9,43852.18,59391.36,11393.05,0.42,0.065,1.9,16.26,19960628
002554,惠博普,石油开采,北京,62.24,56774.37,107125.0,323963.16,191052.27,38316.9,104660.61,0.98,0.026000000000000002,1.97,3.28,20110225
300193,佳士科技,专用机械,深圳,54.46,36111.0,50793.92,237186.2,190539.61,37698.62,127758.55,2.52,0.10300000000000001,4.08,2.76,20110322
000836,鑫茂科技,通信设备,天津,112.23,118262.88,120845.52,257252.52,192426.56,45653.28,20100.76,0.17,0.013999999999999999,1.37,4.66,19970929
000620,新华联,全国地产,北京,67.51,183694.64,189669.05,3499715.25,2520260.75,273520.5,210435.7,1.11,0.035,3.14,3.04,19961029
002321,华英农业,农业综合,河南,150.14,42345.91,53429.1,555669.25,359878.25,142054.17,161468.55,3.02,0.018000000000000002,4.36,2.55,20091216
601890,亚星锚链,船舶,江苏,79.31,95940.0,95940.0,389772.97,286529.88,68369.5,138463.2,1.44,0.03,3.09,3.04,20101228
000910,大亚科技,家居用品,江苏,76.58,52750.0,52750.0,559255.56,349664.09,132782.94,0.0,0.0,0.055999999999999994,4.4,3.87,19990630
600889,南京化纤,化纤,江苏,142.14,30706.92,30706.92,209249.67,60070.18,125122.9,22740.7,0.74,0.022000000000000002,4.57,2.71,19960308
000768,中航飞机,航空,陕西,0.0,265381.72,276864.5,3707894.5,2988043.0,497752.06,1011545.38,3.65,-0.022000000000000002,5.48,4.18,19970626
000507,珠海港,港口,广东,48.06,77214.38,78954.09,544090.13,103669.71,214183.5,78873.22,1.0,0.032,3.23,1.88,19930326
600432,*ST吉恩,小金属,吉林,0.0,81112.15,160372.39,1769447.75,615683.31,896239.38,625205.69,3.9,-0.122,3.15,2.4,20030905
000031,中粮地产,全国地产,深圳,24.71,181372.02,181373.16,5764193.0,5189810.5,56076.3,27967.23,0.15,0.105,3.4,3.05,19931008
000951,中国重汽,汽车整车,山东,55.73,67084.28,67108.07,1725967.75,1503324.25,154734.41,68408.81,1.02,0.053,6.84,1.73,19991125
600697,欧亚集团,百货,吉林,27.59,15515.59,15908.8,1603281.38,489905.06,853530.38,29804.0,1.87,0.29,12.01,2.67,19931206
000897,津滨发展,区域地产,天津,0.0,161712.69,161727.2,650978.31,610806.56,806.03,30965.06,0.19,-0.003,0.77,5.67,19990422
600090,同济堂,医药商业,新疆,218.06,36791.66,143966.3,146674.63,80537.81,48451.3,38512.32,0.27,0.015,1.29,10.07,19970616
000544,中原环保,环境保护,河南,324.01,26945.98,26945.98,253312.55,74157.18,68046.96,47222.67,1.75,0.012,3.65,4.34,19931208
600765,中航重机,机械基件,贵州,66.2,77800.32,77800.32,1323261.25,809898.06,291683.34,134766.73,1.73,0.06,4.24,3.73,19961106
002023,海特高新,航空,四川,158.53,57646.03,75679.1,455821.94,170263.8,114413.76,188890.52,2.5,0.027000000000000003,4.33,3.95,20040721
000751,锌业股份,铅锌,辽宁,144.37,140986.23,140986.92,366188.19,186208.45,88479.0,131577.38,0.93,0.01,1.45,3.93,19970626
002766,索菱股份,汽车配件,深圳,120.69,8814.2,18300.92,160221.98,108891.01,36474.26,42625.55,2.33,0.085,5.36,7.67,20150611
600300,维维股份,软饮料,江苏,73.9,167200.0,167200.0,825290.56,457129.31,218019.95,25458.76,0.15,0.019,1.63,3.48,20000630
000519,江南红箭,矿物制品,湖南,361.02,49554.73,103322.4,510417.56,262076.7,172552.63,102044.32,0.99,0.01,4.06,3.46,19931008
002133,广宇集团,全国地产,浙江,17.7,60150.46,77414.4,788570.31,726564.88,1779.75,82897.13,1.07,0.198,3.64,1.93,20070427
300002,神州泰岳,软件服务,北京,320.53,115955.97,196109.2,591211.69,247591.13,34265.75,52919.55,0.27,0.008,2.54,3.86,20091030
600456,宝钛股份,小金属,陕西,0.0,43026.57,43026.57,713457.06,410699.5,271406.06,237071.52,5.51,-0.11599999999999999,7.81,2.51,20020412
600810,神马股份,化纤,河南,84.15,44228.0,44228.0,853504.63,367461.97,228817.66,179640.92,4.06,0.025,5.42,1.54,19940106
000797,中国武夷,全国地产,福建,115.34,42818.08,49979.8,1033822.63,956528.88,18542.57,83280.71,1.67,0.04,4.12,3.71,19970715
600704,物产中大,商贸代理,浙江,24.76,89179.7,287112.16,7585769.5,5616618.0,467760.19,616279.56,2.15,0.098,6.63,1.46,19960606
600721,*ST百花,焦炭加工,新疆,0.0,24852.42,24852.42,382601.22,63699.45,210966.55,64130.61,2.58,-0.262,1.08,19.05,19960626
600239,云南城投,区域地产,云南,0.0,107045.79,107045.79,4853511.0,4233266.0,33948.37,183573.91,1.71,-0.134,3.88,1.41,19991202
000888,峨眉山Ａ,旅游景点,四川,54.52,52682.57,52691.3,253335.55,85593.11,126241.95,42714.37,0.81,0.113,3.64,3.37,19971021
002108,沧州明珠,塑料,河北,36.44,61443.85,61845.8,274795.38,160358.97,90503.84,44972.9,0.73,0.168,3.06,7.97,20070124
002250,联化科技,化工原料,浙江,25.29,59267.82,83471.59,593450.63,203727.66,288122.91,93033.22,1.11,0.3,5.15,2.9,20080619
600365,通葡股份,红黄药酒,吉林,692.76,40000.0,40000.0,98270.05,67161.65,12568.61,54790.86,1.37,0.01,1.72,7.86,20010115
600725,*ST云维,焦炭加工,云南,0.0,61623.5,61623.5,779519.06,254848.27,359112.38,181134.06,2.94,-0.239,-3.27,-1.65,19960702
002042,华孚色纺,纺织,安徽,22.13,83146.39,83299.25,929336.13,523379.69,327107.72,100276.4,1.2,0.122,4.54,2.39,20050427
600157,永泰能源,煤炭开采,山西,248.62,459565.47,1242579.5,8757238.0,1542541.0,1925212.63,688733.81,0.55,0.004,1.81,2.23,19980513
600287,江苏舜天,商贸代理,江苏,55.54,43679.6,43679.6,324072.91,222152.47,32623.77,19345.4,0.44,0.048,2.91,3.7,20000901
603315,福鞍股份,机械基件,辽宁,83.85,7786.25,20000.0,101978.3,57866.16,37608.94,38825.69,1.94,0.06,3.25,6.17,20150424
