code,name,mbrg,nprg,nav,targ,epsg,seg
000014,沙河股份,-9.2446,78.3219,9.0149,18.1759,111.2903,9.5076
300204,舒泰神,22.4391,78.219,15.2496,15.4477,76.087,15.2496
000860,顺鑫农业,4.5006,78.1954,63.2439,12.7171,58.0652,65.9111
300054,鼎龙股份,87.2716,78.1169,16.6171,13.4714,14.8148,12.8086
603161,科华控股,36.5246,78.111,34.3454,28.2539,,34.3454
300114,中航电测,29.9461,78.0013,39.1442,40.5812,45.1613,40.5896
002254,泰和新材,0.3386,77.903,9.2624,13.2242,76.4706,8.8342
002883,中设股份,28.4714,77.3307,35.9111,29.4043,,39.3031
603881,数据港,42.1422,77.1115,217.483,12.1153,90.0,227.0227
300726,宏达电子,54.8509,77.065,45.9014,40.2368,48.8313,42.7019
600312,平高电气,20.6221,77.03,88.4677,55.8582,34.6415,81.8177
600748,上实发展,-2.5999,76.8787,-22.3888,-8.8015,105.0,-3.7082
603800,道森股份,26.0033,76.8486,23.4502,18.9043,76.8383,23.4502
002292,奥飞娱乐,56.4492,76.7527,46.8231,26.7476,78.9474,49.9032
601881,中国银河,,75.8934,15.3973,129.9638,61.2903,15.289000000000001
300450,先导智能,75.4074,74.8701,17.6544,92.6402,74.8707,17.6544
300351,永贵电器,70.9607,74.7211,13.1365,14.2992,15.625,10.3908
603136,天目湖,28.4104,74.6894,0.0881,2.6699,86.2745,-2.3998
002184,海得控制,7.8676,74.6789,3.2662,21.0129,79.2319,4.468
300710,万隆光电,14.0045,74.6186,10.0652,5.2977,74.5093,10.0593
300443,金雷风电,22.7978,74.3676,27.776999999999997,14.03,73.5043,27.776999999999997
603218,日月股份,33.1116,74.2841,32.605,44.4347,74.359,32.605
300355,蒙草生态,117.67299999999999,74.2319,69.3152,97.7741,-25.4902,60.3496
600730,中国高科,39.8979,73.9136,11.6973,-19.0202,60.6061,10.4022
600999,招商证券,,73.8014,53.0149,132.5813,51.0033,52.9392
002669,康达新材,64.1737,73.7444,10.2623,18.7368,-12.5,10.2623
603056,德邦股份,21.541999999999998,73.4985,35.2413,2.404,71.875,35.2413
002618,丹邦科技,75.0944,73.4873,5.5296,10.031,56.25,5.5296
002357,富临运业,5.118,73.4473,14.3445,11.7671,72.3545,14.8497
000421,南京公用,-5.6509,73.1647,12.4633,-4.3085,147.1179,18.6056
002260,德奥通航,1.5749,73.1086,6.4741,39.6069,63.297,5.5741
600886,国投电力,16.2962,72.8976,26.6266,8.1842,56.6382,25.2479
300348,长亮科技,40.2781,72.4254,14.7337,45.369,67.475,14.7337
600322,天房发展,81.8321,72.0307,6.4197,6.6786,15.3846,2.7734
002078,太阳纸业,-4.0129,72.0237,5.4835,2.5402,-23.0769,6.4805
000885,同力水泥,-1.5884,71.5847,20.3331,-7.1814,140.0,25.9996
600961,株冶集团,-6.6018,71.5825,5.7116,1.1575,100.0,5.6904
300590,移为通信,34.9366,71.5635,59.8011,64.6941,,59.8011
002876,三利谱,43.7879,71.5161,29.8755,34.1173,70.5882,29.8755
300662,科锐国际,25.5298,71.3577,38.4047,35.7496,,37.1602
600537,亿晶光电,20.7847,71.1419,7.4885,11.0107,78.5714,8.8247
300121,阳谷华泰,17.6125,71.0576,3.8987,13.8331,-10.9528,3.8987
002129,中环股份,27.9512,70.6595,84.7552,32.8945,76.1963,87.0442
300514,友讯达,40.2812,70.3183,43.5786,39.8343,,43.5786
002584,西陇科学,-1.8732,69.9842,10.4674,5.2756,62.5,7.3958
002075,沙钢股份,-4.4387,69.9403,1.6646,-14.8521,24.581,1.5856
002089,新海宜,38.7214,69.9057,49.3235,58.4734,30.0,47.0297
603086,先达股份,19.0962,69.7636,28.4263,30.6862,69.2308,28.4263
603303,得邦照明,13.2905,69.6619,64.6351,10.2921,71.4649,70.1185
002328,新朋股份,37.4014,69.6439,1.2973,4.7702,90.0,3.5087
603096,新经典,70.3649,69.5645,27.5315,20.9248,,26.2828
000783,长江证券,,69.528,9.9647,115.1075,-14.2857,9.9399
300655,晶瑞股份,1.8138,69.4338,18.8509,23.7277,,18.453
002655,共达电声,28.9073,69.42699999999999,6.7416,7.7271,16.6667,6.3802
600115,东方航空,1.9734,69.2041,12.1574,18.7009,37.201,12.509
002240,威华股份,-3.5196,69.0016,0.647,-3.6694,0.0,0.7272
603890,春秋电子,24.6824,68.4637,66.0302,29.4353,,64.5111
300233,金城医药,15.6394,68.2759,9.2962,13.2933,66.0377,9.2962
300593,新雷能,25.6332,68.194,46.3967,19.8094,58.3333,46.3967
300311,任子行,20.9441,67.9531,8.1568,14.8569,2.7778,9.0615
603658,安图生物,37.6024,67.8185,47.1535,58.869,66.6667,47.1535
000566,海南海药,31.8839,67.6415,8.7349,5.8025,73.6842,9.5094
600400,红豆股份,18.7095,67.5089,3.3768,-17.2617,33.3333,3.4882
000400,许继电气,16.8362,67.3996,63.3271,30.1688,-0.5736,72.4007
600039,四川路桥,6.0795,67.0993,14.4782,17.8666,-39.645,14.7722
000403,ST生化,2.4659,67.068,30.4152,0.5601,73.0769,40.8032
600488,天药股份,-6.1882,66.7813,2.9882,-6.9032,60.7143,3.0088
300482,万孚生物,47.5494,66.7087,29.8003,21.8597,67.4157,29.8003
603363,傲农生物,41.6626,66.6205,102.1003,30.4619,,82.2832
000418,小天鹅A,23.7886,66.5747,13.460999999999999,23.3587,69.2308,13.2796
002920,德赛西威,48.4501,66.4674,21.2396,43.9444,,21.5314
002020,京新药业,26.791999999999998,66.4077,70.9751,55.8668,55.6863,70.9751
000888,峨眉山A,20.3035,66.3546,12.5874,14.1723,48.126000000000005,10.5588
603322,超讯通信,26.5735,66.2523,14.6021,29.2044,,14.6021
603356,华菱精工,23.1929,66.084,28.9748,6.9174,,28.9624
002772,众兴菌业,45.2968,66.0049,22.2977,33.0086,65.3061,22.4508
603993,洛阳钼业,20.3363,65.9309,17.4664,28.1095,56.5217,20.1613
600081,东风科技,59.0041,65.9161,31.2278,60.9277,18.6,18.0067
300093,金刚玻璃,8.1753,65.1349,2.0735,10.620999999999999,80.0,2.0775
600007,中国国贸,8.9807,64.8562,7.5177,4.1282,65.625,7.518
600582,天地科技,30.8067,64.8157,50.0146,48.7564,20.2849,82.609
002556,辉隆股份,-6.662999999999999,64.7092,4.849,9.7417,54.3684,4.971
002483,润邦股份,-3.7963,64.3935,4.383,15.0496,3.5714,2.8303
600426,华鲁恒升,14.6493,64.329,12.6799,5.4286,64.5224,12.6799
002130,沃尔核材,22.2682,64.3091,14.2409,41.5575,60.0,14.5441
601901,方正证券,,63.7654,93.4582,137.5075,45.4495,96.2252
300652,雷迪克,19.8125,63.4898,4.0253,-7.6281,,4.0253
002579,中京电子,8.1302,63.3392,3.7275,31.8125,60.0,3.2413
603813,原尚股份,18.9235,63.004,26.4457,21.8956,62.7907,26.5247
002311,海大集团,17.6237,62.8865,7.8029,3.7098,47.0588,9.4269
300602,飞荣达,32.0087,62.5058,29.9937,32.319,,29.9937
002805,丰元股份,25.605999999999998,62.3775,6.0607,4.7964,62.068999999999996,6.2383
300213,佳讯飞鸿,69.7292,62.305,24.5035,23.0977,-17.6471,23.9018
601020,华钰矿业,33.8435,62.0083,22.2543,11.0067,62.963,23.5136
002139,拓邦股份,11.6383,61.9907,8.5378,10.2844,57.8947,8.9712
300615,欣天科技,57.2896,61.5306,26.8274,22.1148,62.068999999999996,27.588
002903,宇环数控,1.8408,61.485,0.7488,28.6414,60.0,-1.4459
600114,东睦股份,7.9345,61.4136,87.9769,22.6293,-2.7778,85.8924
600201,生物股份,58.3198,61.3898,27.1999,22.5704,61.7978,27.3728
600960,渤海活塞,-7.8901,61.3237,111.242,42.3062,21.4286,107.2551
600787,中储股份,-22.9327,61.1274,8.7283,-8.9225,-19.3134,8.7118
601015,陕西黑猫,-10.0437,61.0991,75.8497,35.0551,5.7143,44.8481
002536,西泵股份,29.7974,60.8203,1.8597,14.5111,61.5385,1.8213
300280,南通锻压,9.1173,60.6819,0.8,6.7668,79.5455,0.4059
603138,海量数据,31.3472,60.3988,43.7624,45.8612,,42.023999999999994
600572,康恩贝,22.4836,60.2202,30.0499,41.4256,32.1705,17.8581
600996,贵广网络,18.8452,60.1013,33.8473,6.8583,61.5385,33.8473
600613,神奇制药,39.2311,59.9075,10.2628,12.9364,37.931,10.0952
002475,立讯精密,58.8958,59.8365,58.2401,57.2049,29.0323,98.1451
603721,中广天择,2.0182,59.7951,8.9619,6.6532,60.0,8.9619
300600,瑞特股份,30.8395,59.6087,27.8667,36.0628,60.7143,27.8667
300642,透景生命,53.8507,59.4723,37.8808,26.4586,,37.8808
603968,醋化股份,12.6244,59.4253,11.110999999999999,-1.7525,58.5366,11.110999999999999
300254,仟源医药,27.2914,59.3465,7.3002,8.3427,53.2,4.5274
002595,豪迈科技,59.9222,59.0197,13.8388,18.0442,-20.6221,13.942
000965,天保基建,81.1077,58.5348,63.2295,-2.9936,25.0,63.2295
002833,弘亚数控,41.9201,58.4585,46.7358,43.0955,58.8235,50.2416
603289,泰瑞机器,40.7273,58.3517,17.2527,11.1739,57.1429,17.2527
002227,奥特迅,31.6145,58.263000000000005,13.9884,15.6796,-21.1404,13.8679
300216,千山药机,28.4061,58.174,10.9733,38.9063,58.6957,9.3966
600573,惠泉啤酒,4.1067,57.7703,1.8263,2.6027,62.5,1.9656
002616,长青集团,23.9603,57.5662,55.3263,44.5392,56.9837,55.6833
600562,国睿科技,6.4041,57.5357,13.8385,5.6826,-22.973000000000003,13.8385
000592,平潭发展,0.8036,57.4494,6.1048,17.4313,61.9883,6.6139
002271,东方雨虹,28.2706,57.3795,103.5803,46.0552,52.8846,104.3971
600990,四创电子,50.8531,57.2033,8.9804,26.3847,47.4849,8.8745
002203,海亮股份,-7.891,57.0115,12.3984,12.3006,-21.6796,12.3708
002017,东信和平,10.1673,56.8991,6.1799,11.0403,-0.7452,6.1441
300212,易华录,90.524,56.8952,20.0134,48.8365,26.9886,14.1334
000637,茂化实华,23.7383,56.8844,3.7391,16.5929,55.5556,3.5557
000503,海虹控股,-5.2622,56.8021,4.3916,0.4826,93.0556,4.296
300274,阳光电源,44.4187,56.4849,15.5403,24.914,-23.2143,15.5414
300113,顺网科技,87.0782,56.4606,18.0164,5.3449,-30.7692,17.2512
300253,卫宁健康,40.8751,56.4341,25.7046,64.3066,-25.3333,22.3349
603833,欧派家居,18.9192,56.3258,33.0821,20.6368,,32.7196
603508,思维列控,47.1413,55.9411,44.9118,37.6282,56.6929,44.9118
002183,怡亚通,90.6329,55.868,31.6267,50.4948,52.381,18.4888
300300,汉鼎宇佑,53.8565,55.8556,15.4393,28.8526,48.5667,14.5879
601198,东兴证券,,55.663000000000004,22.8449,96.5657,55.3892,22.8412
300153,科泰电源,36.2031,55.6527,1.7175,6.9224,53.8462,1.7175
300248,新开普,42.5879,55.6026,7.706,10.9105,-7.1429,5.6851
600583,海油工程,8.3197,55.2253,23.9783,10.8296,40.5797,23.9675
300010,立思辰,37.107,55.1719,57.3553,57.1403,52.365,58.8575
002826,易明医药,31.4862,55.1415,149.9437,75.325,,175.4449
603226,菲林格尔,6.6394,55.1227,-13.0913,-6.4587,60.0,-12.8839
002573,清新环境,66.8965,54.61600000000001,10.0255,31.6478,50.2811,8.5524
002267,陕天然气,31.1569,54.2082,42.8891,12.6314,48.2385,43.3547
603178,圣龙股份,32.5796,54.1331,30.0418,34.9858,56.6667,32.1646
603903,中持股份,43.7053,54.1219,17.8967,32.8976,41.0256,16.5728
002126,银轮股份,26.1187,54.1171,11.6124,11.4772,53.3333,11.41
600867,通化东宝,20.5191,54.0926,7.1559,9.715,35.0,7.3608
600103,青山纸业,4.7691,54.0569,-6.3399,-6.6997,59.2593,-7.4998
002340,格林美,12.1292,53.7759,78.6024,49.7661,31.5789,83.4205
600750,江中药业,2.0254,53.7443,-0.0052,11.1821,58.1818,-0.0979
300027,华谊兄弟,18.6229,53.6611,43.4933,36.1365,32.7273,27.773000000000003
603421,鼎信通讯,51.5231,53.6481,62.2006,62.0589,53.125,62.2006
000553,沙隆达A,1.7125,53.5357,29.8074,8.3459,53.2766,29.8438
300058,蓝色光标,66.8273,53.3393,20.1052,68.9612,-27.8846,18.7292
603000,人民网,54.1054,53.2345,22.2813,26.0916,-39.3939,10.3756
300394,天孚通信,33.0455,53.1354,28.4632,27.9836,53.0612,28.4632
600780,通宝能源,-0.1663,53.106,12.9134,3.0657,47.3527,12.725999999999999
002233,塔牌集团,16.7867,52.9001,11.3765,-0.6834,51.9106,12.0762
600385,山东金泰,277.1093,52.7733,280.5395,106.5686,38.8889,213.1828
300236,上海新阳,80.1395,52.7675,7.7564,9.3358,25.0,7.4723
002185,华天科技,35.074,52.3704,27.971999999999998,16.8317,46.2643,35.5676
002261,拓维信息,17.5817,52.3143,22.8469,31.3796,0.0,27.8263
600654,*ST中安,-45.0706,52.1778,66.2956,94.5678,203.6053,76.899
002415,海康威视,60.3691,52.1164,32.7974,51.3021,53.9474,32.7767
002919,名臣健康,31.1205,51.872,21.3807,19.9619,,21.3807
300249,依米康,26.5716,51.8473,60.7727,105.5765,40.0,41.1643
002303,美盈森,19.7287,51.8452,12.0909,10.4987,-24.8767,11.8633
002450,康得新,63.1249,51.6429,27.0816,36.5923,49.2958,27.2888
002073,软控股份,17.0572,51.542,5.6917,16.8211,52.9412,5.8308
000338,潍柴动力,36.5715,51.5204,19.0143,53.3482,40.2235,17.114
002765,蓝黛传动,19.1201,51.4427,13.9012,15.4889,48.5714,13.975
002465,海格通信,75.4305,51.4427,13.6894,48.3462,-10.2041,8.2406
600068,葛洲坝,20.2895,51.3827,47.5788,22.2262,16.5198,51.9446
603569,长久物流,15.46,51.3825,15.9068,19.9126,54.1667,15.0425
002048,宁波华翔,19.4874,51.302,24.6682,21.5297,52.3077,26.2982
002540,亚太科技,9.3894,51.2599,5.9203,10.2203,48.1389,5.9648
000153,丰原药业,11.0496,51.2286,8.7859,12.9484,43.6543,9.7511
002050,三花智控,10.4232,51.2087,12.5636,6.5595,16.6667,12.4934
002632,道明光学,13.9148,51.1505,1.7589,0.7533,53.8462,2.306
002866,传艺科技,25.7053,51.1195,37.8044,37.6122,,37.8044
002397,梦洁股份,10.0784,50.9828,8.8033,7.5433,-24.6154,8.7816
000716,黑芝麻,14.7064,50.4858,116.1548,59.5952,28.0423,116.9811
600037,歌华有线,9.6188,50.4728,8.8382,1.3182,50.8303,8.8416
300628,亿联网络,45.6405,50.4295,18.8274,20.5745,50.2793,18.8274
601002,晋亿实业,10.0771,50.3533,2.4523,-8.7051,54.5455,2.7934
002508,老板电器,35.2373,50.3235,21.5355,29.3652,19.2053,21.9281
002921,联诚精密,8.2531,50.3114,17.4426,6.7459,,16.7332
000156,华数传媒,33.8905,50.273999999999994,21.695999999999998,9.3154,43.4783,21.1608
300132,青松股份,20.7349,50.1605,5.4510000000000005,-1.4373,-24.9168,5.4510000000000005
002249,大洋电机,35.7515,50.1278,38.2845,37.3116,30.0,36.6376
002461,珠江啤酒,5.2143,50.1253,1.655,9.4001,50.0,1.5333
002219,恒康医疗,21.4144,50.0937,28.5732,65.4618,7.6308,27.1487
000652,泰达股份,-36.4769,49.9778,15.6295,18.533,113.198,11.5805
300166,东方国信,31.4219,49.9736,48.0521,60.0422,-28.7671,47.7533
300558,贝达药业,46.5443,49.9562,70.1763,61.3721,50.0,73.079
600461,洪城水业,21.96,49.9519,6.2243,7.2626,49.1548,6.2438
000650,仁和药业,25.2219,49.9308,11.5115,11.5251,50.0,11.3073
600558,大西洋,-0.3489,49.8926,55.3667,17.8724,-3.7942,62.0285
002214,大立科技,38.545,49.8853,93.7816,62.7703,35.2941,94.0783
002121,科陆电子,38.7443,49.8431,8.8369,58.2043,46.3066,8.8526
000828,东莞控股,22.3693,49.7953,13.5088,12.287,47.5065,11.2139
002389,南洋科技,58.3044,49.7678,39.6598,58.9709,28.5714,36.6849
603757,大元泵业,12.1666,49.7405,-6.7743,3.4687,,2.5275
600323,瀚蓝环境,143.1771,49.7301,48.4999,102.2666,22.5,36.2918
300174,元力股份,6.6965,49.7113,0.263,3.7002,49.7487,0.263
300316,晶盛机电,40.1724,49.6819,3.9859,4.1785,0.0,2.3262
300705,九典制药,10.3872,49.5504,19.3442,6.5127,31.1475,19.2839
002440,闰土股份,11.3244,49.549,19.6567,22.0051,55.5556,20.4572
300184,力源信息,87.1729,49.4691,45.6008,86.9886,-23.5294,37.1829
603160,汇顶科技,24.5139,49.4623,50.9151,54.6696,49.4545,50.9151
300109,新开源,20.9912,49.3566,6.1494,12.3003,44.4444,6.1494
002860,星帅尔,24.8065,49.1808,23.5877,3.549,50.0,24.9557
603305,旭升股份,21.5848,48.9138,21.6377,57.0775,,21.6377
300581,晨曦航空,26.7925,48.8882,40.4085,20.5993,48.8947,40.4085
002439,启明星辰,26.0665,48.7971,21.1595,31.1249,-30.5085,12.1261
603900,莱绅通灵,23.2452,48.5119,16.7243,25.2496,46.875,16.7811
600705,中航资本,50.7527,48.4915,86.8262,27.554000000000002,-9.0909,169.39700000000002
300133,华策影视,108.1634,48.4643,85.734,138.6109,37.7778,90.5586
300084,海默科技,35.1213,48.4326,61.4888,80.3835,75.9386,69.0946
300267,尔康制药,35.5666,48.3849,25.7809,53.458999999999996,-22.2222,22.2331
002064,华峰氨纶,-0.4596,48.3837,68.9348,59.6007,43.2432,68.9348
603133,碳元科技,30.3078,48.3251,47.6983,53.3635,50.0,47.6983
603080,新疆火炬,24.176,48.292,-8.341000000000001,-21.6378,47.6923,-8.341000000000001
002658,雪迪龙,25.8801,48.2193,14.8576,20.6152,46.9388,14.5195
002554,惠博普,45.2013,48.2123,10.802,46.9747,47.8261,10.0543
000540,中天金融,50.35,48.1255,108.9622,19.0518,44.7103,114.6108
300630,普利制药,24.2384,47.9018,11.5913,31.3816,48.1481,11.5913
300640,德艺文创,-0.2227,47.806000000000004,10.5627,13.5109,47.6667,10.5627
600623,华谊集团,2.7796,47.6939,20.3469,27.16,11.9186,10.9961
300534,陇神戎发,9.7077,47.6931,13.8512,5.4046,,13.8512
603811,诚意药业,20.3625,47.5542,22.6151,-1.2329,47.3684,22.6151
300219,鸿利智汇,38.3799,47.457,13.2799,48.9279,48.0,11.4819
002884,凌霄泵业,18.0028,47.3175,17.1948,14.1296,20.0,17.2697
601058,赛轮金宇,38.7238,46.8832,53.2015,66.7558,13.8462,49.0767
600587,新华医疗,49.8288,46.8389,26.8397,49.7089,-35.9375,20.7668
000667,美好置业,-39.2437,46.7644,1.3208,5.5523,47.0,1.3781
601216,君正集团,38.1977,46.735,10.4886,26.3845,-6.6717,10.7329
002851,麦格米特,19.6793,46.7312,7.5596,0.9738,59.3803,7.7609
000100,TCL集团,18.4058,46.7308,34.5845,18.95,40.0966,28.4157
600405,动力源,18.412,46.6857,4.4591,7.5122,-8.4746,4.421
603238,诺邦股份,23.6676,46.6849,31.195,31.5036,45.4545,31.195
300178,腾邦国际,6.67,46.6725,9.8677,52.357,-28.2973,9.499
600703,三安光电,22.7112,46.6162,63.6385,27.5028,-15.2778,62.4611
603128,华贸物流,-6.6378,46.5785,8.9339,6.5547,44.9,6.837999999999999
300339,润和软件,53.7832,46.5224,101.2909,107.10799999999999,-10.0,104.8109
002548,金新农,-0.1051,46.3989,0.9062,-1.2389,-33.3333,0.5734
000547,航天发展,59.6533,46.3917,36.9678,22.747,35.2941,39.3994
002825,纳尔股份,22.008000000000003,46.3406,16.2923,13.9982,48.0769,16.2923
300432,富临精工,30.5031,46.3348,46.7164,29.6771,46.3361,45.9838
300436,广生堂,42.8351,46.2883,9.6209,13.4604,46.2983,9.6209
000990,诚志股份,0.2731,46.223,38.3062,17.7422,30.8571,40.4601
600759,洲际油气,-15.5847,46.2041,135.1329,70.3707,86.5952,137.088
002367,康力电梯,26.6059,45.9134,17.4195,26.927,-27.1998,17.535
603986,兆易创新,20.0194,45.8824,26.7059,34.0878,45.5556,26.6657
300519,新光药业,9.0213,45.7887,23.2853,23.0802,45.4545,23.2853
600351,亚宝药业,16.295,45.7771,7.2913,-0.5414,43.911,7.638999999999999
300224,正海磁材,40.4434,45.7359,7.1160000000000005,7.8584,45.5108,7.3373
002200,云投生态,64.3615,45.725,154.3981,57.2765,-72.7273,133.5314
600448,华纺股份,1.2826,45.6486,96.1054,24.165,20.0,96.2616
002642,荣之联,27.5849,45.6396,57.2766,48.7413,18.2662,58.7312
600066,宇通客车,16.4502,45.5963,24.0196,47.0807,23.7762,23.521
000887,中鼎股份,21.1091,45.5816,34.2887,31.0166,44.4444,32.1076
002104,恒宝股份,22.9794,45.5241,29.6526,28.8121,-10.8696,29.6526
600742,一汽富维,19.0118,45.4835,14.7556,14.0257,50.0,15.2361
002179,中航光电,34.1877,45.2705,13.1919,17.1802,32.7273,11.2165
603917,合力科技,33.423,45.2358,23.9842,24.6355,44.2449,23.9842
002603,以岭药业,17.3079,45.1116,6.9455,9.2287,43.1818,6.9455
300168,万达信息,27.182,45.1101,13.4645,79.6741,-36.1448,13.4976
603938,三孚股份,13.5658,45.0746,28.3747,6.0029,44.6429,28.3747
300585,奥联电子,14.6947,44.9723,56.0384,7.3445,56.7568,56.0384
300130,新国都,35.8635,44.9651,9.3989,10.247,45.8333,9.4265
300588,熙菱信息,28.4367,44.9198,20.0877,48.1139,44.6903,20.0877
300687,赛意信息,62.497,44.8452,56.8303,42.8838,,56.8303
601336,新华保险,,44.8237,23.0073,13.7599,44.3662,23.0133
600664,哈药股份,-8.7499,44.7926,-0.035,-1.29,44.4444,1.0833
000839,中信国安,14.7179,44.6696,12.3414,-4.2162,45.0721,11.5954
002144,宏达高科,-6.9566,44.5883,-7.5616,0.5465,37.5,-7.4988
002521,齐峰新材,20.3895,44.4688,12.5781,15.3882,44.4444,12.5781
603385,惠达卫浴,12.7708,44.3382,4.2086,4.6468,40.0,3.2337
603717,天域生态,7.2771,44.2888,48.0626,36.1946,38.769,48.0788
300607,拓斯达,40.454,44.2827,100.1452,74.9467,40.9091,100.1452
603639,海利尔,4.6358,44.2468,32.205999999999996,21.6631,44.1176,32.205999999999996
300347,泰格医药,85.5948,43.9567,21.4202,68.02,-32.9545,16.0713
603801,志邦股份,8.2682,43.8799,180.0249,54.3451,41.2606,180.0249
002206,海利得,6.4024,43.8343,2.5825,2.2152,39.1304,2.532
002238,天威视讯,41.4715,43.7581,48.1269,47.0992,20.0,51.0583
002040,南京港,-11.2757,43.6695,2.8303,0.3196,29.7972,2.5068
603991,至正股份,24.4711,43.5665,250.3973,45.038000000000004,35.1852,250.3973
300151,昌红科技,-6.273,43.5029,5.7604,0.243,-25.7143,5.6043
002587,奥拓电子,30.9969,43.4698,9.2772,13.1963,-31.8182,8.7097
600711,盛屯矿业,64.3112,43.4511,47.4662,51.6693,-52.6971,48.2562
000736,中交地产,-17.1061,43.2919,5.0294,31.0563,25.0,4.3709
002551,尚荣医疗,59.6355,43.2572,9.1313,16.7047,3.7037,9.0879
600094,大名城,82.9966,43.2189,59.6705,42.7016,24.9112,111.1083
002901,大博医疗,47.4882,43.0751,22.1474,84.0981,,21.0209
300512,中亚股份,37.9468,43.0649,36.9533,43.4874,44.18600000000001,36.9533
002366,台海核电,-6.9489,43.0216,0.2563,0.7121,20.9345,0.2563
300568,星源材质,30.8135,43.0073,6.0796,0.0053,43.3962,6.0796
600526,菲达环保,42.0077,42.9601,3.2918,37.5961,-33.3333,2.7159
