,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
325,002853,皮阿诺,1.5,,5.23,41.54,0.81,6419.26,16.73,,02-22
326,300623,捷捷微电,1.1,15.79,5.32,22.37,1.3,7722.44,16.59,,02-22
327,300622,博士眼镜,0.53,3.92,3.7,14.97,0.89,3391.24,3.12,,02-22
328,603991,至正股份,0.73,35.19,3.13,42.47,0.44,3008.15,43.57,,02-22
329,603903,中持股份,0.55,41.03,,16.07,0.65,3891.34,46.88,,02-22
330,603630,拉芳家化,0.96,31.51,4.38,24.69,0.6,12605.52,32.16,,02-21
331,603908,牧高笛,0.7,-23.91,,25.72,0.2,3506.34,-23.75,,02-21
332,300621,维业股份,0.51,-16.39,3.14,17.64,-1.61,4605.87,-16.45,,02-21
333,300620,光库科技,,,2.32,51.77,0.54,2443.58,19.52,,02-21
334,603665,康隆达,0.66,3.13,,19.74,1.29,4956.54,3.7,,02-21
335,002852,道道全,1.93,,,58.03,1.25,14454.11,179.8,,02-20
336,603178,圣龙股份,0.47,56.67,1.82,27.67,0.74,6628.02,55.41,,02-14
337,300618,寒锐钴业,0.34,100.0,2.73,13.01,0.67,3017.19,93.14,,02-14
338,002851,麦格米特,0.28,59.38,3.93,7.47,-0.7,3768.69,59.38,,02-14
339,300617,安靠智电,1.01,-21.71,5.12,21.18,1.6,5061.79,-21.44,,02-13
340,300616,尚品宅配,1.61,11.81,5.82,32.03,5.14,13012.99,11.39,,02-13
341,603768,常青股份,0.58,-27.5,3.4,18.33,1.22,8830.89,-27.9,,02-13
342,603138,海量数据,0.52,,1.73,35.0,0.19,3132.17,61.48,,02-13
343,002850,科达利,0.7,11.11,,16.02,-0.13,7252.36,18.23,,02-13
344,603578,三星新材,0.52,0.0,,17.73,0.69,3443.7,0.94,,02-13
345,603388,元成股份,0.7,-2.78,4.13,18.59,-0.82,5263.41,7.83,,02-13
346,300619,金银河,0.48,-11.11,2.66,19.57,0.45,2701.16,-3.18,,02-13
347,300613,富瀚微,1.24,29.17,3.21,46.85,0.95,3780.62,30.75,,02-06
348,603238,诺邦股份,0.64,45.45,2.8,26.21,0.79,5790.06,46.68,,01-26
349,300612,宣亚国际,0.16,-42.86,1.62,8.83,1.15,814.2,-35.04,,01-25
350,300611,美力科技,0.68,25.93,4.01,19.16,0.48,3746.65,36.75,,01-25
351,300615,欣天科技,1.41,62.07,2.71,55.94,1.32,8430.62,61.33,,01-25
352,603345,安井食品,0.8,25.0,4.31,20.56,1.81,13029.12,25.2,,01-24
353,603330,上海天洋,0.86,17.81,5.75,16.14,0.43,3861.62,17.2,,01-23
354,603955,大千生态,0.98,12.26,9.54,11.14,-1.45,6089.63,33.32,,01-23
355,603817,海峡环保,0.28,,2.21,15.23,0.23,9307.2,16.57,,01-23
356,002849,威星智能,0.67,21.82,3.05,24.12,0.33,3056.51,29.16,,01-23
357,300608,思特奇,1.04,15.56,5.54,20.1,-1.05,5101.12,30.08,,01-20
358,300607,拓斯达,0.93,40.91,4.53,30.51,0.17,4671.3,44.28,10派1.84,01-19
359,603040,新坐标,1.09,32.93,4.6,26.18,1.05,4893.65,32.12,,01-19
360,300609,汇纳科技,0.43,22.86,2.27,20.95,0.15,3226.03,22.44,,01-18
361,300610,晨化股份,0.55,17.02,3.94,14.8,0.5,4123.82,18.0,,01-17
362,603615,茶花股份,0.49,-12.48,,14.5,0.37,8844.08,-12.48,,01-17
363,002848,高斯贝尔,0.25,-45.71,,6.43,0.47,3134.32,-45.71,,01-16
364,603208,江山欧派,1.0,16.28,4.64,23.59,0.84,6069.63,16.05,,01-16
365,603839,安正时尚,1.07,-9.32,,24.98,1.0,22880.51,-9.19,,01-16
366,603677,奇精机械,1.03,-18.25,5.33,21.39,1.84,6176.64,-2.34,,01-16
367,603626,科森科技,0.28,,2.77,21.12,0.22,4497.63,5.49,,01-13
368,300601,康泰生物,0.09,,1.58,6.32,0.3,3116.26,1962.96,,01-12
369,300578,会畅通讯,0.72,4.35,2.52,29.95,0.81,3863.99,4.15,,01-12
370,300605,恒锋信息,0.51,,2.52,23.34,-0.19,3055.14,15.7,,01-12
371,603637,镇海股份,0.74,25.42,3.8,20.81,0.91,5681.6,24.69,,01-12
372,300606,金太阳,0.43,-6.98,2.58,18.41,0.34,2907.15,1.76,,01-10
373,603177,德创环保,0.65,-58.6,1.84,33.28,0.28,8018.54,-45.52,,01-10
374,002847,盐津铺子,0.52,-35.8,1.97,29.48,0.66,4834.89,5.31,,01-10
375,603429,集友股份,0.77,11.16,2.61,34.59,1.06,3920.63,11.16,,01-10
376,002846,英联股份,0.49,6.52,2.36,22.53,0.41,4406.89,5.67,,01-10
377,603360,百傲化学,0.64,30.61,3.03,21.83,0.6,6403.23,30.89,,01-09
378,300598,诚迈科技,0.51,2.0,3.17,17.65,-0.09,3054.97,1.67,,01-09
379,603881,数据港,0.38,90.0,,27.78,0.7,5908.67,77.48,,01-09
380,300603,立昂技术,0.21,-56.25,,8.32,0.08,1644.94,-54.95,,01-09
381,300602,飞荣达,1.12,,4.66,27.18,0.52,8392.09,66.62,,01-09
382,603089,正裕工业,0.76,1.33,,19.66,0.95,6052.25,1.32,,01-06
383,002916,深南电路,0.91,13.75,6.19,15.74,2.24,19072.49,13.26,,01-06
384,300600,瑞特股份,0.9,60.71,4.11,24.46,0.86,6722.16,59.61,,01-06
385,002845,同兴达,0.99,-35.71,4.12,27.38,-0.76,6420.27,-35.62,,01-05
386,603358,华达科技,1.84,13.58,6.93,29.5,1.02,22124.02,13.82,,01-05
387,300595,欧普康视,1.25,157.13,3.74,38.63,1.21,6377.1,157.14,,01-04
388,603966,法兰泰克,0.5,-1.96,3.55,14.89,0.71,5950.52,-2.56,,01-04
389,300597,吉大通信,0.31,14.81,1.69,20.03,-0.13,5454.84,27.12,,01-04
390,300599,雄塑科技,0.49,16.67,2.36,21.21,1.04,11052.33,26.73,,01-03
391,603638,艾迪精密,0.34,-12.53,3.05,11.92,0.63,4516.57,-12.53,,12-30
392,603038,华立股份,1.43,5.15,7.68,20.48,0.99,7137.32,4.81,,12-30
393,603337,杰克股份,1.26,14.55,4.44,32.2,1.51,19455.74,13.8,,12-29
394,002841,视源股份,0.62,37.78,1.45,52.11,0.74,22588.22,37.83,,12-29
395,603039,泛微网络,0.86,19.44,3.59,27.29,1.78,4307.05,19.48,,12-29
396,002843,泰嘉股份,0.56,7.69,3.53,16.6,0.92,5838.9,8.52,,12-29
397,601858,中国科传,0.34,13.33,2.55,14.34,0.38,22541.48,13.63,,12-28
398,300596,利安隆,0.5,13.64,3.79,14.24,0.38,4513.46,12.74,,12-28
399,300584,海辰药业,0.57,3.64,3.34,18.69,0.4,3421.41,2.78,,12-28
400,300592,华凯创意,0.44,,2.78,18.72,-0.44,3658.04,21.49,,12-28
401,002842,翔鹭钨业,0.75,4.17,4.79,16.19,0.93,5611.71,4.15,,12-27
402,300590,移为通信,1.28,,1.99,88.75,1.12,7669.49,71.56,,12-27
403,603579,荣泰健康,1.2,130.77,3.68,38.93,2.38,6157.92,138.45,,12-27
404,300589,江龙船艇,0.45,,1.54,34.58,0.09,2922.69,37.26,,12-26
405,603165,荣晟环保,0.57,18.75,2.91,21.8,0.79,5433.26,19.92,,12-26
406,002824,和胜股份,0.48,20.0,3.77,13.19,1.14,4299.16,19.97,,12-22
407,603639,海利尔,1.47,44.12,4.93,34.43,1.5,13253.08,44.25,,12-22
408,603628,清源股份,0.22,10.0,2.07,10.9,0.0,4445.48,10.98,,12-21
409,603444,吉比特,3.63,26.92,,67.72,3.82,19353.24,22.85,,12-20
410,300591,万里马,0.15,,1.18,13.19,-0.06,2628.71,-10.02,,12-20
411,002836,新宏泽,0.86,-24.56,4.22,21.22,0.69,5188.95,-24.29,,12-19
412,300583,赛托生物,2.07,,3.63,84.14,2.18,16575.44,298.82,,12-19
413,603877,太平鸟,1.04,103.92,,36.86,1.26,43692.67,105.15,,12-19
414,603266,天龙股份,0.9,-2.17,3.78,26.07,1.13,6778.18,-1.49,,12-19
415,603037,凯众股份,0.99,4.21,5.56,19.2,0.71,5962.17,4.75,,12-19
416,603228,景旺电子,0.9,23.29,,36.78,1.0,32556.1,23.13,,12-16
417,002840,华统股份,0.64,23.08,5.04,13.81,0.91,8168.71,44.0,,12-16
418,300587,天铁股份,0.6,1.69,4.4,14.49,0.69,4712.07,2.27,,12-16
419,603689,皖天然气,0.43,13.16,,12.7,0.74,10802.57,13.23,,12-16
420,603228,景旺电子,0.9,23.29,,36.78,1.0,32556.1,23.13,,12-16
421,300588,熙菱信息,0.33,44.69,1.96,18.25,-0.03,2453.71,44.92,,12-15
422,603032,德新交运,0.55,0.0,,29.96,0.88,5499.25,0.81,,12-15
423,002838,道恩股份,0.75,4.17,5.27,15.31,0.77,4718.39,3.38,,12-15
424,002837,英维克,0.71,7.58,2.46,33.64,0.59,4253.06,27.63,,12-15
425,603035,常熟汽饰,0.96,12.94,5.38,18.16,0.61,20199.54,12.68,,12-15
426,300586,美联新材,0.53,6.0,3.66,15.57,0.53,3808.59,11.38,,12-14
427,603186,华正新材,0.24,-33.33,3.33,7.28,1.12,2315.75,-34.21,,12-14
428,603929,亚翔集成,0.26,-27.78,3.0,9.01,-0.5,4180.24,-27.7,,12-12
429,001965,招商公路,,,,,,246270.85,11.34,,12-09
430,300579,数字认证,0.74,5.71,2.92,28.15,1.15,4428.85,6.16,,12-08
431,603218,日月股份,0.68,74.36,,29.24,,24317.91,74.28,,12-08
432,002833,弘亚数控,1.08,58.82,2.54,51.23,1.07,10828.3,58.95,,12-07
433,300582,英飞特,0.66,-30.53,2.93,25.61,0.86,6576.94,-29.81,,12-07
434,300581,晨曦航空,1.37,48.89,4.89,32.84,1.97,4635.1,48.89,,12-07
435,002835,同为股份,0.51,-34.62,2.98,18.61,0.39,4108.53,-34.77,,12-06
436,300577,开润股份,0.84,,3.04,31.67,0.65,4201.29,84.39,,12-06
437,002832,比音勒芬,1.34,11.67,5.05,30.7,1.47,10750.46,12.13,,12-06
438,603886,元祖股份,0.45,-34.78,2.08,22.31,1.21,8155.1,-34.06,,12-06
439,300576,容大感光,0.41,5.13,3.25,13.23,0.19,2440.89,3.59,,12-05
440,600996,贵广网络,0.42,61.54,1.56,31.0,0.87,35082.58,60.1,,12-05
441,603298,杭叉集团,0.75,31.58,,25.33,1.11,39778.42,30.84,,12-05
442,300575,中旗股份,1.45,16.0,7.01,22.89,1.57,7985.07,15.93,10派2,12-02
443,603058,永吉股份,0.49,-4.26,,20.71,0.18,9258.78,-4.26,,12-02
444,300580,贝斯特,0.51,,3.46,15.94,0.49,7585.84,16.45,,12-01
445,603577,汇金通,0.51,-22.44,,11.34,0.12,4128.76,-19.12,,12-01
446,002829,星网宇达,1.41,11.02,4.85,33.42,1.46,8022.65,15.08,,11-30
447,603416,信捷电气,1.0,20.48,,32.86,0.79,7565.61,21.18,,11-29
448,603823,百合花,0.65,8.33,2.85,25.65,0.6,11770.04,8.46,,11-29
449,002830,名雕股份,1.0,-1.96,,19.94,1.52,5017.02,-1.22,,11-29
450,300571,平治信息,0.68,-10.53,2.92,26.22,0.24,2033.16,-10.6,,11-28
451,603878,武进不锈,0.97,-19.83,,15.41,0.69,14688.4,-20.2,,11-28
452,603389,亚振家居,0.44,-8.33,2.17,22.14,0.44,7274.73,-7.53,,11-25
453,300573,兴齐眼药,0.52,-32.47,6.13,8.8,0.22,3101.02,-32.73,,11-25
454,603585,苏利股份,0.92,12.2,5.46,18.37,2.35,6880.64,15.78,,11-24
455,603098,森特股份,0.76,8.57,,35.23,0.06,25766.73,8.99,,11-23
456,603990,麦迪科技,0.65,25.0,2.46,30.65,0.68,3924.65,26.25,,11-23
457,603239,浙江仙通,0.79,16.18,3.82,22.1,1.69,5314.98,16.47,,11-23
458,603708,家家悦,0.84,3.7,,26.56,1.67,22779.75,4.0,,11-22
459,603928,兴业股份,0.59,20.41,,19.71,0.52,8856.65,20.15,,11-21
460,300572,安车检测,0.73,2.15,4.23,18.89,0.8,3650.81,2.15,,11-21
461,002828,贝肯能源,0.79,-31.9,,17.11,2.22,6900.36,-32.17,,11-18
462,603036,如通股份,0.53,0.0,3.59,16.04,0.26,8129.82,0.69,,11-18
463,603033,三维股份,1.79,-3.76,8.24,24.37,0.31,12167.56,-3.77,,11-15
464,300570,太辰光,0.88,14.76,2.99,33.82,0.62,8425.58,14.76,,11-15
465,002827,高争民爆,0.47,,,26.12,0.27,6428.64,23.58,,11-14
466,002826,易明医药,0.24,,1.33,26.52,0.02,3237.27,64.27,,11-14
467,603668,天马科技,0.37,19.35,,18.99,0.65,5954.44,25.84,,11-11
468,300568,星源材质,0.76,43.4,5.03,14.83,1.51,6837.93,43.01,,11-11
469,603559,中通国脉,0.56,0.0,4.09,14.67,0.39,3700.61,0.49,,11-10
470,002825,纳尔股份,0.77,48.08,3.34,24.33,1.14,5759.08,46.34,,11-10
471,603660,苏州科达,0.27,-43.06,,11.05,-0.01,5341.44,-43.07,,11-09
472,002822,中装建设,0.57,1.79,4.2,14.46,-0.57,12726.06,1.57,,11-08
473,300569,天能重工,1.18,87.87,7.44,17.19,2.6,7358.7,87.86,,11-08
474,002823,凯中精密,0.7,-1.41,3.47,22.25,0.39,7595.85,-0.55,,11-07
475,603987,康德莱,0.41,2.5,,11.69,0.79,6447.72,1.85,,10-31
476,300566,激智科技,0.86,10.26,3.42,29.55,-0.42,5062.92,11.65,,10-31
477,603727,博迈科,0.82,86.36,4.51,20.15,1.6,14471.61,86.67,,10-31
478,603819,神力股份,0.38,-32.14,4.77,8.15,1.06,3404.66,-31.95,,10-31
479,300565,科信技术,0.48,11.63,2.32,23.09,0.4,5757.29,12.71,,10-31
480,300566,激智科技,0.86,10.26,3.42,29.55,-0.42,5062.92,11.65,,10-31
481,603987,康德莱,0.41,2.5,,11.69,0.79,6447.72,1.85,,10-31
482,603727,博迈科,0.82,86.36,4.51,20.15,1.6,14471.61,86.67,,10-31
483,603819,神力股份,0.38,-32.14,4.77,8.15,1.06,3404.66,-31.95,,10-31
484,300565,科信技术,0.48,11.63,2.32,23.09,0.4,5757.29,12.71,,10-31
485,300563,神宇股份,0.43,-24.56,3.5,13.13,0.66,2584.91,-24.95,,10-31
486,603858,步长制药,2.16,13.27,7.19,31.07,2.91,132362.73,13.27,,10-31
487,002821,凯莱英,1.13,36.14,8.28,14.61,1.41,10179.16,36.21,,10-31
488,300562,乐心医疗,1.06,26.19,4.27,29.61,1.23,4534.0,28.92,,10-31
489,603690,至纯科技,0.17,5.0,1.48,12.06,0.29,2626.59,5.29,,10-26
490,603556,海兴电力,1.26,23.53,,29.5,1.22,35410.18,24.21,,10-21
491,002819,东方中科,0.17,-52.74,3.2,5.37,0.48,1427.14,-52.75,,10-20
492,603319,湘油泵,0.74,4.23,5.48,14.45,1.02,4500.35,4.74,,10-20
493,603060,国检集团,0.52,9.37,2.07,27.46,0.89,8514.21,9.38,,10-20
494,300558,贝达药业,0.75,50.0,1.51,62.66,0.77,26928.61,50.95,,10-19
495,300557,理工光科,0.84,-3.45,5.6,15.99,0.38,3502.1,-2.97,,10-19
496,300556,丝路视觉,0.36,-12.2,2.71,14.1,0.07,2999.13,-2.37,,10-18
497,300560,中富通,0.63,-5.97,4.39,15.59,0.12,3337.8,-5.93,,10-18
498,603203,快克股份,1.08,28.57,,35.34,0.93,7429.69,28.24,,10-18
499,002818,富森美,0.83,7.79,4.72,19.39,1.69,33058.89,8.54,,10-17
500,300559,佳发安泰,1.34,-10.07,3.94,39.84,1.22,7203.72,-10.15,,10-17
501,601882,海天精工,0.17,127.23,2.01,8.99,0.22,8157.39,127.34,,10-17
502,603716,塞力斯,1.48,15.63,10.45,15.23,0.79,5651.81,15.19,,10-17
503,603888,新华网,1.21,13.08,5.34,24.91,0.73,18793.02,12.29,,10-10
504,603258,电魂网络,1.52,-10.06,2.02,75.7,1.89,27325.44,-10.09,,09-30
505,300553,集智股份,0.95,6.74,3.89,26.86,1.17,3422.08,6.74,,09-29
506,300550,和仁科技,0.77,-12.5,2.71,33.32,0.42,4643.92,5.69,,09-28
507,002817,黄山胶囊,0.8,8.11,4.29,20.21,0.8,5176.11,7.87,,09-28
508,300555,路通视信,1.1,27.91,3.58,35.77,0.2,6586.17,27.15,,09-27
509,603667,五洲新春,0.57,7.55,,16.06,0.66,8635.46,8.12,,09-27
510,002816,和科达,0.52,-1.69,,15.57,0.08,3878.79,-1.69,,09-27
511,300551,古鳌科技,1.02,35.84,4.04,28.8,1.21,5589.15,35.84,,09-26
512,601229,上海银行,2.46,11.31,,18.44,,1137645.8,21.77,,09-26
513,603859,能科股份,0.49,,4.72,10.78,0.2,4186.13,-11.0,,09-26
514,300552,万集科技,0.18,-75.68,4.15,4.4,0.25,1432.71,-75.8,,09-26
515,603160,汇顶科技,0.96,49.45,2.23,51.23,0.84,38357.55,49.46,,09-20
516,603816,顾家家居,1.29,5.74,3.02,49.43,0.69,42437.05,5.14,,09-19
517,300547,川环科技,1.33,4.72,5.86,23.73,1.44,5967.2,5.09,,09-19
518,603313,梦百合,0.73,21.67,2.8,29.71,0.63,13082.47,20.98,,09-14
519,300549,优德精密,0.97,3.19,3.45,29.21,0.42,4867.18,3.78,,09-14
520,300548,博创科技,0.4,-29.82,4.43,9.31,0.53,2498.44,-29.37,,09-14
521,603777,来伊份,0.75,38.89,5.26,15.39,1.26,13575.64,38.72,,09-13
522,300546,雄帝科技,1.09,11.22,5.64,20.85,1.94,4354.07,11.0,,09-13
523,002813,路畅科技,0.98,15.29,4.55,24.16,1.21,8864.72,16.31,,09-12
524,300545,联得装备,0.9,21.62,3.43,30.1,0.71,4797.93,20.53,,09-12
525,600926,杭州银行,1.75,-7.41,12.0,15.67,4.13,350639.2,-7.44,,09-12
526,603421,鼎信通讯,0.98,53.13,2.18,54.99,0.78,38291.46,53.65,,09-12
527,603738,泰晶科技,0.96,9.09,4.65,22.79,1.03,4795.86,8.99,,09-12
528,002815,崇达技术,0.76,130.3,7.62,37.5,3.6,27353.89,128.5,,09-12
529,601500,通用股份,0.37,-7.5,,15.73,0.14,20264.5,-8.02,,08-26
530,300542,新晨科技,0.52,-29.73,5.07,10.71,0.14,3514.56,-29.3,,08-26
531,300541,先进数通,0.6,9.09,3.16,20.57,0.34,5400.78,8.52,,08-25
532,603189,网达软件,0.41,5.13,1.9,22.76,0.37,6715.21,3.16,,08-25
533,300534,陇神戎发,0.93,,5.59,17.96,0.6,6042.44,47.69,,08-24
534,603067,振华股份,0.56,27.27,,16.49,0.76,9237.67,26.96,,08-24
535,002812,创新股份,1.27,2.42,,17.79,1.49,12780.94,2.39,,08-23
536,300543,朗科智能,1.18,25.53,4.55,29.73,1.44,5327.33,25.95,,08-23
537,603393,新天然气,1.81,7.74,4.72,43.36,2.28,21696.64,7.36,,08-23
538,603887,城地股份,0.67,8.06,4.02,18.3,0.4,4953.23,9.56,,08-23
539,002811,亚泰国际,0.83,7.79,3.7,24.74,0.26,11213.25,7.64,,08-22
540,601128,常熟银行,0.5,2.04,,15.3,8.73,99877.59,1.79,,08-22
541,601163,三角轮胎,1.69,11.92,4.71,38.64,2.37,101312.67,12.13,,08-22
542,300539,横河模具,0.31,-24.39,2.59,12.67,0.44,2199.31,-23.85,,08-11
543,603658,安图生物,0.55,66.67,1.33,49.97,0.68,20822.11,67.82,,08-11
544,600908,无锡银行,0.56,0.0,,15.83,5.34,92561.71,0.03,,08-10
545,300538,同益股份,0.97,1.04,3.77,28.38,0.64,4071.54,0.69,,08-10
546,300537,广信材料,0.54,-17.75,2.68,20.73,0.57,4016.48,-17.75,,08-09
547,603977,国泰集团,0.65,6.56,,22.0,0.84,10722.68,6.08,,08-09
548,002809,红墙股份,1.35,35.0,5.83,25.86,0.87,8074.23,34.53,,08-09
549,300536,农尚环境,0.61,5.17,3.15,21.5,-0.15,4268.37,5.37,,08-08
550,002810,山东赫达,0.77,-11.49,4.99,16.68,1.13,5498.87,-11.58,,08-08
551,603031,安德利,0.6,-32.58,,13.36,0.77,3609.19,-32.26,,08-08
552,603090,宏盛股份,0.47,-3.53,3.07,15.78,0.43,3488.07,-3.54,,08-08
553,300540,深冷股份,1.18,15.69,4.11,33.28,-0.9,7059.37,15.32,,08-08
554,300533,冰川网络,2.1,24.26,5.32,48.39,3.19,15760.51,24.45,,07-29
555,603515,欧普照明,0.56,-38.46,3.05,19.35,0.27,29325.71,-38.41,,07-29
556,300532,今天国际,1.17,25.81,5.33,24.19,-0.79,7382.6,25.68,,07-28
557,603986,兆易创新,1.31,45.56,5.6,25.78,1.27,9812.25,45.69,,07-28
558,300535,达威股份,0.9,18.42,6.1,15.76,0.43,4017.45,17.32,,07-28
559,601595,上海电影,0.58,16.0,2.12,30.44,0.88,16140.06,15.07,,07-27
560,601997,贵阳银行,1.35,35.0,,26.44,7.58,243573.6,35.03,,07-27
561,300530,达志科技,0.72,0.0,4.11,19.17,0.75,3774.27,0.28,,07-27
562,002807,江阴银行,0.53,-18.19,,14.12,3.22,81792.4,-18.18,,07-26
563,600936,广西广电,0.26,4.0,,15.38,0.65,35947.91,5.96,,07-26
564,002808,苏州恒久,0.47,7.36,2.94,17.01,0.45,4205.26,7.45,,07-25
565,603843,正平股份,0.39,44.44,3.42,20.62,0.84,11706.59,42.69,,07-25
566,300531,优博讯,0.79,3.95,3.44,24.93,-0.31,4722.91,2.96,,07-25
567,603159,上海亚虹,0.28,-42.86,2.29,13.1,0.35,2111.8,-42.28,,07-25
568,603569,长久物流,0.74,54.17,4.71,36.06,1.94,26494.95,51.91,,07-21
569,600977,中国电影,0.35,15.36,2.79,13.44,0.71,49370.82,15.29,,07-20
570,601811,新华文轩,0.56,1.82,5.25,11.19,0.77,63278.74,1.59,,07-19
571,300528,幸福蓝海,0.35,-28.57,,7.21,1.14,8210.33,-28.25,,07-18
572,300527,华舟应急,0.3,17.37,2.32,14.2,1.24,10535.44,17.31,,07-15
573,002831,裕同科技,1.56,99.77,4.58,40.39,1.28,56203.24,99.77,,07-15
574,603322,超讯通信,0.48,,3.34,15.15,1.03,2853.67,66.25,,07-14
575,603603,博天环境,0.3,-9.09,2.98,19.52,0.12,9344.13,11.89,,07-14
576,603007,花王股份,0.56,-1.75,,18.28,-0.79,5562.65,-2.51,,07-14
577,300529,健帆生物,0.43,26.47,,41.35,0.37,16004.82,26.24,,07-14
578,300526,中潜股份,0.51,-23.88,3.54,15.36,0.8,3215.41,-24.86,,07-13
579,300525,博思软件,0.61,12.23,3.79,17.77,0.57,3118.53,12.24,,07-13
580,002806,华锋股份,0.27,-35.11,3.35,8.41,0.31,1620.02,-35.11,,07-12
581,603663,三祥新材,0.3,-14.29,,14.62,0.41,3034.13,-14.87,,07-11
582,300523,辰安科技,0.59,-19.18,4.05,15.3,0.62,3568.35,-19.08,,07-11
583,300521,爱司凯,0.62,-11.43,3.12,22.24,0.22,3745.88,-11.32,,06-22
584,002803,吉宏股份,,,,8.58,0.18,1908.39,-47.47,,06-22
585,300522,世名科技,0.89,12.66,3.61,26.5,0.51,4464.8,12.6,,06-21
586,603069,海汽集团,0.28,12.0,,11.16,1.15,6580.1,12.42,,06-21
587,300520,科大国创,0.49,-20.97,3.23,16.15,0.31,3346.93,-22.09,,06-20
588,600919,江苏银行,0.84,-2.33,,16.76,16.89,868494.7,6.1,,06-20
589,002805,丰元股份,0.47,62.07,,8.88,0.32,3420.51,61.87,,06-20
590,603659,璞泰来,,,,21.83,-0.22,2677.8,348.06,,06-17
591,601966,玲珑轮胎,0.83,-15.31,4.54,19.99,0.77,83417.07,-14.88,,06-13
592,603016,新宏泰,0.61,-3.17,3.53,18.92,0.68,6775.06,-3.46,,06-08
593,002802,洪汇新材,0.38,-25.49,,14.01,0.32,3088.59,-25.5,,06-07
594,603958,哈森股份,0.64,-26.44,,20.95,1.55,10437.51,-26.36,,06-07
595,002801,微光股份,1.61,15.83,,23.4,1.47,7087.84,15.45,,06-07
596,300517,海波重科,0.5,6.38,3.6,14.86,0.5,3830.06,6.92,,06-06
597,603909,合诚股份,0.65,3.84,3.35,21.55,0.37,4908.47,3.83,,06-06
598,300519,新光药业,1.76,45.45,4.15,47.33,1.66,10565.15,45.79,,06-06
599,300518,盛讯达,1.25,14.68,5.62,25.11,1.86,8774.09,15.37,,06-06
600,601127,小康股份,0.4,-18.37,,14.91,0.53,30046.55,-17.84,,05-23
601,300515,三德科技,0.63,1.49,2.64,25.36,0.2,4703.09,1.49,,05-20
602,002799,环球印务,0.52,8.33,,14.5,0.97,3814.23,5.9,,05-19
603,603131,上海沪工,0.68,1.49,3.95,18.1,0.72,5073.57,0.4,,05-18
604,002800,天顺股份,0.58,1.75,4.36,14.07,-0.97,3238.43,2.14,,05-17
605,601611,中国核建,0.32,10.34,,17.82,-1.21,66628.51,10.99,,05-16
606,300516,久之洋,1.03,18.39,3.27,35.32,0.41,9310.39,18.31,,05-16
607,603737,三棵树,1.37,3.01,6.17,24.3,1.69,10266.53,2.63,,05-16
608,300513,恒泰实达,0.6,-20.71,4.69,13.76,-0.08,3448.72,-20.71,,05-16
609,300512,中亚股份,1.24,44.19,4.63,30.84,1.76,12507.07,43.06,,04-29
610,002798,帝王洁具,0.69,-14.81,,13.67,0.42,4455.51,-14.58,,04-28
611,603339,四方冷链,0.89,39.06,4.01,24.69,0.79,13806.24,38.54,,04-27
612,603959,百利科技,0.43,-15.69,,20.16,-1.61,7148.56,-16.65,,04-26
613,002796,世嘉科技,0.95,10.47,,26.04,1.15,5708.51,10.34,,04-25
614,603779,威龙股份,0.24,0.0,3.25,7.5,1.72,3529.1,-0.34,,04-25
615,002797,第一创业,0.26,225.0,,10.5,1.26,50816.62,212.19,,04-25
616,300510,金冠电气,0.7,6.06,4.1,18.4,0.23,4530.58,10.65,,04-18
617,603101,汇嘉时代,0.59,18.15,3.09,20.23,1.59,10595.39,18.15,,04-15
618,300511,雪榕生物,0.85,21.43,4.65,20.09,2.25,9545.16,21.34,,04-14
619,603822,嘉澳环保,0.66,12.51,6.72,10.29,-0.05,3616.16,12.5,,04-14
620,603528,多伦科技,1.69,86.44,,73.23,1.76,26250.53,86.44,,04-13
621,002795,永和智控,0.87,26.09,,31.63,1.37,6501.79,25.09,,04-12
622,300509,新美星,0.74,10.45,4.38,18.38,0.08,4421.05,9.42,,04-12
623,603029,天鹅股份,0.69,-1.43,,11.0,0.68,4802.73,-2.06,,04-07
624,603726,朗迪集团,0.96,24.68,,19.48,0.66,6791.41,24.5,,03-31
625,300508,维宏股份,1.37,37.0,3.4,43.65,1.2,6146.02,36.01,,03-30
626,300507,苏奥传感,1.38,35.29,5.27,29.74,1.04,6899.11,35.31,,03-29
627,002793,东音股份,0.85,39.34,4.21,22.56,0.56,6395.94,39.15,,03-28
628,603701,德宏股份,0.86,16.22,,21.5,0.83,5071.78,15.98,,03-28
629,603868,飞科电器,0.95,28.38,,53.35,1.38,37072.33,27.58,,03-28
630,603798,康普顿,0.89,12.66,,26.01,1.52,6672.82,12.11,,03-15
631,300474,景嘉微,0.82,28.13,3.05,31.14,0.34,8218.49,28.24,,03-14
632,603028,赛福天,0.27,0.0,2.44,11.74,0.29,4475.44,0.01,,03-11
633,002791,坚朗五金,1.27,-5.93,,20.41,0.2,21528.71,-5.97,,03-10
634,300484,蓝海华腾,1.3,-14.47,4.88,30.48,1.01,5068.83,-14.55,,03-09
635,002792,通宇通讯,2.95,417.54,7.06,50.93,2.35,35411.98,419.52,,03-09
636,300506,名家汇,0.53,,2.5,23.68,-0.46,4766.02,3.61,,03-07
637,603861,白云电器,0.37,0.81,3.4,11.46,0.29,13434.33,0.79,,03-02
638,601020,华钰矿业,0.44,62.96,,23.81,0.74,20410.16,61.7,,02-25
