,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
2824,603996,中新科技,0.39,-45.83,,8.59,,11761.84,8.98,,03-22
2825,600966,博汇纸业,0.15,422.92,,5.01,,20131.96,422.26,10派0.22,03-22
2826,000851,高鸿股份,0.13,-6.72,,2.9,,8009.69,-6.2,10派0.2,03-22
2827,002241,歌尔股份,1.08,31.71,,16.3,,165149.66,32.0,,03-22
2828,600663,陆家嘴,0.79,-22.55,,12.13,,264873.6,39.41,10派3.94,03-22
2829,603900,莱绅通灵,1.18,19.19,,18.57,,22138.67,22.3,,03-22
2830,002519,银河电子,0.52,28.08,,12.75,,30997.94,36.12,,03-22
2831,000416,民生控股,0.03,-21.95,,1.92,,1664.3,-22.0,10派0.5,03-22
2832,300110,华仁药业,0.04,21.0,,1.65,,2394.62,4.4,,03-22
2833,300449,汉邦高科,0.22,-68.57,,4.67,,3190.93,-29.8,,03-22
2834,300639,凯普生物,1.13,16.49,7.43,16.88,0.94,7609.46,16.69,,03-22
2835,601607,上海医药,1.19,11.1,,10.39,,319639.46,11.1,10派3.6,03-22
2836,300067,安诺其,0.15,25.0,,8.27,,8185.8,32.12,,03-22
2837,603268,松发股份,0.44,-2.22,,7.1,,3910.89,6.02,,03-22
2838,600643,爱建集团,0.43,11.92,,10.23,,62050.08,11.87,,03-22
2839,600270,外运发展,1.1,-1.49,,13.31,,99525.17,-1.49,10派5,03-22
2840,002401,中远海科,0.2,7.9,,8.09,,5918.95,7.93,,03-22
2841,002449,国星光电,0.4,14.25,,6.85,,19232.02,20.02,,03-22
2842,600300,维维股份,0.04,-33.33,,2.64,,7012.53,-30.91,10派0.2,03-22
2843,600418,江淮汽车,0.72,22.03,,11.26,,116196.57,35.49,10派1.9,03-22
2844,603027,千禾味业,0.67,20.36,,13.11,,10008.86,50.44,,03-22
2845,600828,茂业商业,0.33,143.14,,14.96,,56802.79,639.89,10派3,03-22
2846,603050,科林电气,0.67,17.54,6.21,11.2,0.84,6653.9,17.48,,03-22
2847,002079,苏州固锝,0.16,403.23,,8.06,,11340.97,396.68,10派0.33,03-22
2848,300491,通合科技,0.51,-28.17,,10.26,,4103.8,-3.98,,03-22
2849,000068,华控赛格,0.01,41.43,,1.61,,997.52,42.39,,03-22
2850,300269,联建光电,0.7,53.89,,9.15,,40296.02,80.16,10派2,03-22
2851,601882,海天精工,0.13,6.36,,6.33,,6327.74,8.32,,03-22
2852,600011,华能国际,0.58,-38.95,,10.91,,881429.09,-36.06,10派2.9,03-22
2853,002694,顾地科技,0.12,71.43,,4.14,,3978.18,58.85,10派0.12转6,03-22
2854,300637,扬帆新材,0.67,45.65,3.1,23.5,1.07,6026.38,44.33,,03-22
2855,002635,安洁科技,1.0,21.95,,15.39,,38710.92,26.08,,03-22
2856,600987,航民股份,0.85,11.84,,18.55,,54281.05,12.07,10派2.6,03-22
2857,002243,通产丽星,0.07,244.5,,1.8,,2627.85,244.17,,03-22
2858,603686,龙马环卫,0.79,31.67,,18.87,,21132.12,40.16,,03-21
2859,603816,顾家家居,1.67,10.6,,37.25,,57505.15,15.4,,03-21
2860,002860,星帅尔,1.21,24.74,5.53,24.34,1.18,7373.71,26.29,,03-21
2861,600620,天宸股份,0.09,-18.18,,1.41,,6018.52,21.12,10派0.3,03-21
2862,002253,川大智胜,0.17,-29.17,,3.04,,3889.1,16.4,,03-21
2863,603797,联泰环保,0.4,17.65,4.36,9.53,1.07,6348.68,17.18,,03-21
2864,600550,保变电气,0.07,20.34,,30.57,,10912.81,20.38,,03-21
2865,000948,南天信息,0.08,11.42,,1.44,,2068.94,11.46,10派0.5,03-21
2866,000536,华映科技,0.39,99.59,,7.26,,39566.97,160.37,10派1转6,03-21
2867,600733,S*ST前锋,-0.17,10.46,,-16.57,,-3340.21,10.27,,03-21
2868,000605,渤海股份,0.22,-4.35,,4.15,,4254.59,-6.2,,03-21
2869,000790,泰合健康,0.19,-320.51,,13.21,,8249.74,-320.53,,03-21
2870,300224,正海磁材,0.38,18.75,,8.9,,19089.4,21.06,,03-21
2871,000099,中信海直,0.14,-49.91,,3.07,,8592.95,-49.28,,03-21
2872,002574,明牌珠宝,0.08,-33.33,,1.43,,4371.38,-28.69,,03-21
2873,002044,美年健康,0.14,-44.0,,10.63,,33891.04,30.21,10派0.15,03-21
2874,002076,雪莱特,0.11,-31.62,,4.11,,4050.39,-28.69,10派0.3,03-21
2875,603198,迎驾贡酒,0.85,23.19,,17.84,,68300.66,28.77,,03-21
2876,300234,开尔新材,0.1,-60.0,,3.19,,2845.57,-57.0,,03-21
2877,300611,美力科技,0.82,10.81,,13.92,,5535.13,15.62,,03-21
2878,000983,西山煤电,0.14,207.37,,2.67,,43407.65,207.75,10派0.11,03-21
2879,000636,风华高科,0.16,100.0,,2.87,,13890.61,125.03,10派0.2,03-21
2880,600141,兴发集团,0.17,18.96,,1.88,,10201.76,32.02,10派1,03-21
2881,002230,科大讯飞,0.37,8.82,,7.5,,48443.04,13.9,10派1,03-21
2882,002295,精艺股份,0.04,35.69,,0.87,,918.43,44.27,,03-21
2883,600771,广誉远,0.44,4300.0,4.84,15.82,,12281.01,5948.84,,03-21
2884,300276,三丰智能,0.04,-35.45,,2.48,,1486.46,-35.49,,03-21
2885,002139,拓邦股份,0.35,2.94,,9.74,,14429.37,78.96,10派1.5转5,03-21
2886,300559,佳发安泰,1.09,1.64,,19.45,,6177.66,7.29,,03-21
2887,002513,蓝丰生化,0.32,-200.0,,4.36,,10718.06,-255.85,,03-21
2888,002224,三力士,0.34,-10.53,,15.01,,22582.89,-8.55,10派1,03-21
2889,603368,柳州医药,2.34,26.49,,11.49,,32101.15,54.05,,03-21
2890,300395,菲利华,0.55,-15.17,,14.23,,10803.11,28.34,,03-21
2891,600070,浙江富润,0.28,300.0,,9.77,,10064.87,321.5,10派1,03-21
2892,603899,晨光文具,0.54,-42.32,,21.81,,49291.99,16.63,,03-21
2893,002583,海能达,0.25,56.25,,12.83,,40182.84,58.71,10派0.35,03-21
2894,601366,利群股份,0.53,8.16,3.98,14.03,1.35,36186.53,7.01,,03-21
2895,002294,信立泰,1.33,9.92,,28.68,,139641.42,10.31,,03-21
2896,002631,德尔未来,0.29,38.1,,12.87,,19104.33,39.22,,03-21
2897,002069,獐子岛,0.11,-132.76,,8.47,,7959.34,-132.76,,03-21
2898,600433,冠豪高新,0.09,208.22,,4.37,,10852.5,195.21,10派0.38,03-21
2899,300125,易世达,-0.53,-857.14,,-5.84,,-6225.83,-875.42,,03-21
2900,002747,埃斯顿,0.27,-40.0,,8.41,,6858.96,33.99,,03-21
2901,002438,江苏神通,0.24,200.0,,4.32,,5158.89,211.22,,03-21
2902,600583,海油工程,0.3,-61.04,,5.72,,131530.71,-61.43,10派1,03-21
2903,000055,方大集团,0.91,550.0,,38.83,,69795.64,550.64,10派3.5转5,03-21
2904,600287,江苏舜天,0.11,-38.34,,2.82,,4699.62,-38.34,10派0.7,03-21
2905,000981,银亿股份,0.2,0.0,,9.49,,51388.43,-2.51,10派0.21,03-21
2906,600052,浙江广厦,0.41,-154.67,,21.3,,35747.56,-154.48,,03-21
2907,603826,坤彩科技,0.4,8.22,1.82,23.85,0.27,10874.83,8.22,,03-21
2908,300563,神宇股份,0.58,7.41,,13.22,,3599.99,10.82,,03-21
2909,002517,恺英网络,1.0,-14.53,,46.98,,68174.26,4.11,,03-21
2910,002534,杭锅股份,0.31,-179.49,,7.59,,19153.01,-223.62,10派1.5转2,03-21
2911,300383,光环新网,0.5,138.1,,7.77,,33515.98,195.07,,03-21
2912,300496,中科创达,0.3,-80.45,,11.61,,12028.22,3.15,,03-21
2913,600146,商赢环球,0.11,-135.41,,3.65,,2890.86,-147.33,,03-21
2914,300371,汇中股份,0.44,-21.25,,10.03,,5292.06,-21.2,,03-21
2915,600740,山西焦化,0.06,-105.32,,2.19,,4421.64,-105.33,,03-21
2916,300436,广生堂,0.47,-49.35,,12.56,,6641.3,-35.83,,03-21
2917,002458,益生股份,1.7,-218.88,,49.32,,56215.99,-240.32,,03-21
2918,000703,恒逸石化,0.61,281.25,,11.41,,83033.74,349.79,10派1,03-21
2919,300507,苏奥传感,1.58,1.28,,15.53,,9633.04,23.61,,03-21
2920,600176,中国巨石,0.63,-44.48,,14.84,,152103.51,54.73,10派2.5转2,03-21
2921,002645,华宏科技,0.3,-667.74,,4.14,,6302.61,-820.71,,03-21
2922,000619,海螺型材,0.21,-19.65,,3.1,,7597.19,-19.65,10派1,03-21
2923,603806,福斯特,2.11,31.06,,18.81,,84773.59,30.97,,03-21
2924,002404,嘉欣丝绸,0.19,72.73,,7.83,,9957.6,70.45,,03-21
2925,300204,舒泰神,0.54,-14.29,,14.66,,25727.47,21.89,,03-21
2926,601127,小康股份,0.63,26.0,,15.93,,51351.69,37.91,,03-20
2927,002050,三花智控,0.48,41.18,,17.24,,85745.53,41.63,10派3,03-20
2928,002801,微光股份,1.94,4.3,,17.21,,9993.81,21.54,,03-20
2929,002301,齐心集团,0.28,460.0,,8.88,,10489.14,432.22,,03-20
2930,002092,中泰化学,0.95,17149.09,,14.74,,184347.44,23914.89,10派0.9,03-20
2931,300673,佩蒂股份,1.34,34.0,6.5,22.26,,8036.61,38.05,,03-20
2932,002793,东音股份,1.09,0.0,,17.86,,10036.28,22.71,,03-20
2933,600919,江苏银行,0.98,7.69,7.16,14.47,7.6,1061057.9,11.72,10派1.78,03-20
2934,000520,长航凤凰,0.01,-92.07,,3.72,,971.63,-92.07,,03-20
2935,002486,嘉麟杰,0.01,-111.63,,1.29,,1185.84,-111.59,,03-20
2936,000786,北新建材,0.79,25.08,,13.75,,117106.86,30.57,10派1.8,03-20
2937,600621,华鑫股份,0.29,16.56,,8.08,,15421.55,18.27,10派0.9,03-20
2938,002723,金莱特,0.04,-84.56,,1.02,,658.54,-84.58,,03-20
2939,000524,岭南控股,0.11,-26.67,,4.95,,3061.49,-21.96,,03-18
2940,000973,佛塑科技,0.13,44.44,,6.0,,12565.51,51.94,,03-18
2941,000655,金岭矿业,-0.95,-5500.0,,-19.46,,-56256.37,-5484.47,,03-18
2942,600603,广汇物流,0.71,-171.0,,6.06,,24687.11,-226.79,,03-18
2943,600761,安徽合力,0.64,0.0,,9.52,,39568.4,-0.45,10派3送2,03-18
2944,600234,ST山水,0.07,-187.5,,26.45,,1426.97,-188.58,,03-18
2945,002564,天沃科技,-0.41,-2150.0,,-10.15,,-29971.09,-2046.95,,03-18
2946,000922,*ST佳电,-0.8,2.97,,-26.43,,-43666.84,-2.3,,03-18
2947,002018,华信国际,0.16,23.08,,12.03,,36803.93,132.74,,03-18
2948,600009,上海机场,1.46,11.45,,13.17,,280565.07,10.83,10派4.4,03-18
2949,000727,华东科技,0.01,4.0,,0.22,,2359.7,123.96,,03-18
2950,600614,鹏起科技,0.05,0.0,,2.0,,9169.23,94.76,10派0.2,03-18
2951,000888,峨眉山A,0.36,-2.55,,9.35,,19119.95,-2.57,,03-18
2952,002231,奥维通信,0.02,-18.15,,1.1,,724.91,-18.22,,03-18
2953,000503,海虹控股,0.03,21.4,,2.02,,2802.12,21.5,,03-18
2954,600773,西藏城投,0.1,11.11,,2.91,,7338.2,17.55,10派0.1,03-18
2955,000715,中兴商业,0.32,28.0,,7.49,,8867.11,26.91,10派0.7,03-18
2956,600602,云赛智联,0.18,43.2,,6.97,,23772.06,46.85,10派0.54,03-18
2957,000591,太阳能,0.53,-19.23,,6.92,,65324.93,38.18,10派0.52送2转10,03-18
2958,002156,通富微电,0.19,-7.72,,4.74,,18081.46,22.73,,03-18
2959,600289,ST信通,0.22,19.76,,5.51,,12981.65,22.99,10派0.65,03-18
2960,000502,绿景控股,0.17,-230.77,,16.36,,3211.34,-235.63,,03-18
2961,300374,恒通科技,0.26,13.04,,6.4,,5021.87,15.49,,03-18
2962,600812,华北制药,0.03,-15.38,,1.03,,5441.51,-13.42,10派0.2,03-18
2963,600548,深高速,0.54,-24.72,,9.35,,116935.32,-24.69,10派2.2,03-18
2964,002187,广百股份,0.46,-36.99,,6.2,,15765.42,-37.1,,03-18
2965,002725,跃岭股份,0.28,-20.0,,5.06,,4530.63,-18.54,,03-18
2966,600818,中路股份,0.28,75.0,,16.76,,9036.5,74.02,,03-18
2967,601168,西部矿业,0.04,300.0,,0.88,,9980.08,228.6,,03-18
2968,600860,*ST京城,-0.35,-28.57,,-23.31,,-14878.76,-28.4,,03-18
2969,000031,中粮地产,0.4,0.0,,11.61,,72015.39,-0.23,10派0.4,03-18
2970,002523,天桥起重,0.13,-23.53,,5.95,,10698.65,30.91,,03-18
2971,002315,焦点科技,0.95,-29.36,,5.8,,11104.59,-29.36,,03-18
2972,000628,高新发展,0.09,-43.37,,4.11,,2936.67,-37.07,,03-18
2973,002700,新疆浩源,0.19,-26.92,,9.24,,8005.53,-27.78,,03-18
2974,002074,国轩高科,1.19,48.75,,29.86,,103093.97,76.35,,03-18
2975,600588,用友网络,0.14,-39.13,3.88,3.52,0.61,19739.17,-39.03,10派1.3,03-18
2976,601088,中国神华,1.14,40.64,15.7,7.51,4.12,2271200.0,40.68,,03-18
2977,002255,海陆重工,0.12,-23.9,,3.3,,7535.26,-11.15,,03-18
2978,002577,雷柏科技,0.06,-106.55,,1.55,,1793.53,-106.91,,03-18
2979,601727,上海电气,0.16,-8.47,,4.94,,206017.0,-3.21,,03-18
2980,300394,天孚通信,0.65,-54.57,,17.04,,12157.77,17.73,,03-18
2981,000779,三毛派神,0.07,-116.76,,6.19,,1314.13,-116.62,,03-18
2982,600571,信雅达,0.28,-52.54,,11.09,,12261.34,1.3,10派0.9,03-18
2983,600970,中材国际,0.29,-51.67,,7.73,,51138.34,-23.02,,03-18
2984,000905,厦门港务,0.39,-20.41,,6.56,,20660.79,-19.95,,03-18
2985,600787,中储股份,0.35,-2.61,,8.36,,76744.5,15.19,10派0.35,03-18
2986,600859,王府井,0.89,-37.65,,7.1,,57483.4,-13.07,10派4.3,03-18
2987,600225,*ST松江,-0.49,-36.36,,-27.46,,-45500.02,-33.04,,03-18
2988,002249,大洋电机,0.23,15.0,,6.66,,50935.01,49.29,,03-18
2989,600131,岷江水电,0.33,32.0,,16.8,,16409.42,29.56,10派0.5,03-18
2990,000812,陕西金叶,0.08,77.5,,3.96,,3492.67,76.4,,03-18
2991,000839,中信国安,0.06,-73.82,,3.48,,23020.17,-34.5,,03-18
2992,600248,延长化建,0.2,-22.02,,6.56,,12281.65,1.39,10派0.2,03-18
2993,600386,北巴传媒,0.29,-19.44,,6.68,,11773.41,-19.43,10派1.2转10,03-18
2994,000785,武汉中商,0.01,-105.26,,0.26,,204.11,-104.25,,03-18
2995,600279,重庆港九,0.11,-35.29,,2.43,,7846.04,0.85,10派0.4,03-17
2996,300636,同和药业,0.97,-11.82,5.08,21.04,1.01,5799.63,-7.77,,03-17
2997,300031,宝通科技,0.38,68.07,,7.04,,14072.57,106.05,,03-17
2998,300080,易成新能,0.04,222.05,,0.64,,2055.72,221.15,,03-17
2999,300403,地尔汉宇,1.43,29.61,,15.25,,19156.6,29.61,,03-17
3000,002624,完美世界,0.96,62.71,,26.73,,116631.31,304.34,,03-17
3001,002640,跨境通,0.29,7.41,,13.55,,39376.82,133.85,,03-17
3002,600513,联环药业,0.29,-3.33,,7.82,,6269.02,25.09,10派0.86转3,03-17
3003,000803,*ST金宇,-0.48,85.26,,-70.9,,-6163.91,85.23,,03-17
3004,000856,冀东装备,0.1,-111.24,,8.7,,2312.46,-111.39,,03-17
3005,600235,民丰特纸,0.04,-109.09,,1.0,,1255.07,-108.09,,03-17
3006,002597,金禾实业,0.97,155.26,,24.74,,55146.36,157.15,,03-17
3007,600279,重庆港九,0.11,-35.29,,2.43,,7846.04,0.85,10派0.4,03-17
3008,300636,同和药业,0.97,-11.82,5.08,21.04,1.01,5799.63,-7.77,,03-17
3009,300031,宝通科技,0.38,68.07,,7.04,,14072.57,106.05,,03-17
3010,300080,易成新能,0.04,222.05,,0.64,,2055.72,221.15,,03-17
3011,300403,地尔汉宇,1.43,29.61,,15.25,,19156.6,29.61,,03-17
3012,601918,新集能源,0.09,-109.4,,5.48,,24173.64,-109.44,,03-17
3013,600101,明星电力,0.26,-3.7,,4.32,,8353.91,-6.23,10派0.5,03-17
3014,002644,佛慈制药,0.12,31.24,,4.83,,6092.62,41.86,10派0.12,03-17
3015,000802,北京文化,0.86,1479.67,,16.19,,52239.92,2361.3,10派0.77,03-17
3016,000810,创维数字,0.48,15.36,,21.33,,48640.2,17.07,10派1.1,03-17
3017,002633,申科股份,-0.17,-221.43,,-4.87,,-2570.58,-223.2,,03-17
3018,000560,昆百大A,0.07,103.0,,2.12,,7916.58,156.8,10派0.14,03-17
3019,002697,红旗连锁,0.11,-18.38,,6.85,,14431.67,-19.47,,03-17
3020,300375,鹏翎股份,0.86,24.64,,13.29,,15731.5,26.1,,03-17
3021,300018,中元股份,0.22,-38.89,,7.75,,10678.02,42.08,,03-17
3022,000615,京汉股份,0.14,-77.05,,6.47,,10924.51,-54.04,10派0.4,03-17
3023,600835,上海机电,1.42,-20.67,,16.76,,144909.1,-21.01,10派4.3,03-17
3024,000001,平安银行,1.32,-15.38,10.61,13.18,0.64,2259900.0,3.36,10派1.58,03-17
3025,000712,锦龙股份,0.41,-59.8,,10.39,,36556.41,-59.97,10派1,03-17
3026,600893,航发动力,0.46,-13.21,,5.82,,89069.55,-13.8,10派1.38,03-17
3027,600882,广泽股份,0.08,-111.59,,1.68,,3221.01,-111.72,,03-17
3028,300328,宜安科技,0.08,-68.38,,4.47,,3068.77,-42.93,,03-17
3029,603601,再升科技,0.22,-36.07,,10.12,,8082.4,58.19,,03-17
3030,000711,京蓝科技,0.06,-73.91,,1.44,,1198.89,-68.14,10派1转10,03-16
3031,600565,迪马股份,0.33,65.0,,12.05,,77675.29,65.79,10派1,03-16
3032,603538,美诺华,0.88,2.33,8.12,12.12,1.3,7884.34,2.37,,03-16
3033,300518,盛讯达,1.22,-7.58,,13.0,,9967.39,8.18,,03-16
3034,000877,天山股份,0.11,-119.01,,1.61,,9978.54,-119.0,10派0.36,03-16
3035,603090,宏盛股份,0.48,-2.85,,12.72,,3985.13,8.11,,03-16
3036,002179,中航光电,1.22,29.79,,19.57,,73376.59,29.1,,03-16
3037,600223,鲁商置业,0.09,-18.18,,4.23,,9237.21,-17.89,,03-16
3038,600298,安琪酵母,0.65,-23.58,3.95,16.47,0.94,53509.2,91.04,10派3,03-16
3039,600316,洪都航空,0.02,-85.87,,0.21,,1104.04,-85.88,10派0.07,03-16
3040,000695,滨海能源,0.02,13.64,,1.19,,388.33,13.31,,03-16
3041,600569,安阳钢铁,0.05,-104.78,,2.59,,12323.71,-104.83,,03-16
3042,603398,邦宝益智,0.38,-58.7,,10.47,,5855.72,-11.51,,03-16
3043,002334,英威腾,0.09,-55.17,,3.94,,6806.73,-54.28,,03-16
3044,601991,大唐发电,-0.2,-193.41,,-6.45,,-262333.1,-193.39,,03-16
3045,600050,中国联通,0.01,-95.54,,0.2,,15407.41,-95.56,,03-16
3046,600449,宁夏建材,0.12,201.5,,1.38,,5764.99,189.76,10派0.4,03-16
3047,603969,银龙股份,0.36,9.09,,9.37,,14485.13,12.76,,03-16
3048,002371,北方华创,0.22,100.18,,3.6,,9290.16,140.38,,03-16
3049,600688,上海石化,0.55,83.06,2.29,26.38,0.67,595557.6,83.48,10派2.5,03-16
3050,600332,白云山,1.08,6.75,10.67,12.75,,150803.27,15.97,10派2.8,03-16
3051,600372,中航电子,0.26,-3.5,,7.86,,46041.36,-3.48,10派0.5,03-16
3052,002424,贵州百灵,0.34,17.24,,17.6,,48232.71,17.25,,03-16
3053,002686,亿利达,0.29,23.83,,13.15,,11985.02,24.59,,03-16
3054,603056,德邦股份,0.44,12.82,,16.27,0.11,37993.78,12.68,,03-16
3055,300213,佳讯飞鸿,0.39,21.88,,10.07,,10320.67,24.45,,03-16
3056,002172,澳洋科技,0.38,94.37,,21.84,,25924.22,90.81,,03-16
3057,002675,东诚药业,0.2,-59.49,,6.08,,13095.26,45.92,,03-16
3058,600106,重庆路桥,0.33,32.0,,8.8,,29526.3,31.37,10派0.98送1,03-16
3059,300271,华宇软件,0.43,-37.68,,16.37,,27169.42,30.34,,03-16
3060,600720,祁连山,0.21,-7.06,,3.43,,16657.91,-7.06,10派0.65,03-16
3061,300066,三川智慧,0.13,-62.24,,9.47,,13357.63,-4.05,,03-16
3062,600038,中直股份,0.75,0.49,,6.55,,43916.15,0.48,10派2.3,03-16
3063,300609,汇纳科技,0.64,28.0,,20.87,,4830.14,29.99,,03-16
3064,000711,京蓝科技,0.06,-73.91,,1.44,,1198.89,-68.14,10派1转10,03-16
3065,603538,美诺华,0.88,2.33,8.12,12.12,1.3,7884.34,2.37,,03-16
3066,300518,盛讯达,1.22,-7.58,,13.0,,9967.39,8.18,,03-16
3067,600565,迪马股份,0.33,65.0,,12.05,,77675.29,65.79,10派1,03-16
3068,000877,天山股份,0.11,-119.01,,1.61,,9978.54,-119.0,10派0.36,03-16
3069,603090,宏盛股份,0.48,-2.85,,12.72,,3985.13,8.11,,03-16
3070,002179,中航光电,1.22,29.79,,19.57,,73376.59,29.1,,03-16
3071,600206,有研新材,0.06,50.0,,1.72,,4789.38,57.86,,03-15
3072,002056,横店东磁,0.54,-31.65,,11.81,,44118.38,36.52,10派0.6转10,03-15
3073,300419,浩丰科技,0.34,-76.06,,4.47,,6141.81,7.34,,03-15
3074,300310,宜通世纪,0.39,44.44,,8.75,,17073.83,172.81,,03-15
3075,600067,冠城大通,0.22,46.67,,4.55,,32151.71,51.34,10派1,03-15
3076,300457,赢合科技,1.06,85.96,,21.72,,12387.15,105.68,,03-15
3077,002034,旺能环境,0.2,-57.45,,2.76,,2019.79,-48.52,,03-15
3078,000756,新华制药,0.27,50.0,,6.31,,12227.15,47.2,,03-15
3079,600575,皖江物流,0.12,71.43,,10.48,,47277.73,140.6,,03-15
3080,600203,福日电子,0.15,-51.61,,3.21,,6376.22,-45.63,10派0.2,03-15
3081,600722,金牛化工,0.04,-89.4,,2.98,,2591.7,-89.4,,03-15
3082,002408,齐翔腾达,0.28,12.0,,8.67,,50251.02,172.83,,03-15
3083,600862,中航高科,0.05,-78.26,,2.22,,7342.21,-49.23,,03-15
3084,600523,贵航股份,0.6,5.26,,8.53,,17323.95,4.64,10派1.8,03-15
3085,000739,普洛药业,0.23,27.78,,10.45,,26289.71,26.25,10派0.69,03-15
3086,002807,江阴银行,0.48,-8.59,,9.92,,77792.6,-4.49,,03-15
3087,002847,盐津铺子,0.92,31.43,,30.4,,8565.65,30.89,,03-15
3088,002145,中核钛白,0.05,-118.52,,3.29,,8409.07,-166.55,,03-15
3089,002584,西陇科学,0.17,-60.47,,5.52,,9678.96,6.6,,03-15
3090,000738,航发控制,0.18,6.42,,4.32,,20884.44,6.42,10派0.2,03-15
3091,600681,百川能源,0.63,-3250.0,,32.94,,55117.41,-13730.01,,03-15
3092,002658,雪迪龙,0.32,-25.58,,11.86,,19390.36,-26.25,,03-15
3093,600765,中航重机,0.31,-179.49,,7.21,,24246.31,-180.8,10派0.4,03-15
3094,300334,津膜科技,0.17,-14.15,,3.63,,4739.58,-10.39,,03-15
3095,002572,索菲亚,1.48,42.31,,22.55,,66401.69,44.66,,03-15
3096,002668,奥马电器,1.84,14.29,,16.17,,30483.64,14.16,,03-15
3097,601518,吉林高速,0.16,45.45,,7.45,,19194.68,37.87,,03-15
3098,600323,瀚蓝环境,0.66,24.53,,11.04,,50856.75,26.23,10派2,03-15
3099,002159,三特索道,-0.39,-225.81,,-6.11,,-5394.03,-225.42,,03-15
3100,300285,国瓷材料,0.45,32.35,,9.05,,13039.66,51.76,,03-15
3101,002555,三七互娱,0.51,-11.55,,26.56,,107016.23,111.49,,03-15
3102,002190,成飞集成,0.4,53.85,,7.88,,13771.64,56.3,,03-15
3103,600525,长园集团,0.53,3.92,,10.28,,64005.76,32.53,10派0.8,03-14
3104,603558,健盛集团,0.29,-19.44,,6.68,,10362.3,2.24,,03-14
3105,002318,久立特材,0.2,33.33,,6.62,,16776.67,36.62,,03-14
3106,002013,中航机电,0.37,-30.19,,7.92,,58314.09,19.2,10派0.35转5,03-14
3107,300069,金利华电,0.2,122.22,,4.8,,2388.59,126.46,,03-14
3108,300122,智飞生物,0.02,-92.0,,1.3,,3252.03,-83.53,,03-14
3109,300511,雪榕生物,0.76,-30.91,,9.94,,10480.58,-15.03,,03-14
3110,600239,云南城投,0.23,-11.54,,5.49,,24413.94,-12.38,10派1.14转5,03-14
3111,603010,万盛股份,0.59,-30.59,,15.21,,14951.75,75.86,,03-14
3112,600973,宝胜股份,0.3,-23.59,,11.03,,26566.91,65.52,10派0.9转3.5,03-14
3113,300073,当升科技,0.54,592.85,,7.69,,9928.78,647.56,,03-14
3114,002113,天润数娱,0.07,-299.46,,8.28,,5411.31,-1333.14,,03-14
3115,002795,永和智控,0.74,-15.91,,14.48,,6737.78,2.08,,03-14
3116,002696,百洋股份,0.34,3.82,,5.91,,5925.59,3.81,,03-14
3117,600337,美克家居,0.51,10.87,,10.58,,33080.05,10.04,10派3转13,03-14
3118,000768,中航飞机,0.15,0.74,,2.7,,41313.34,3.27,10派0.5,03-14
3119,002155,湖南黄金,0.12,300.0,,3.94,,14350.25,400.87,,03-14
3120,300069,金利华电,0.2,122.22,,4.8,,2388.59,126.46,,03-14
3121,300511,雪榕生物,0.76,-30.91,,9.94,,10480.58,-15.03,,03-14
3122,300122,智飞生物,0.02,-92.0,,1.3,,3252.03,-83.53,,03-14
3123,600239,云南城投,0.23,-11.54,,5.49,,24413.94,-12.38,10派1.14转5,03-14
3124,603010,万盛股份,0.59,-30.59,,15.21,,14951.75,75.86,,03-14
3125,002113,天润数娱,0.07,-299.46,,8.28,,5411.31,-1333.14,,03-14
3126,002795,永和智控,0.74,-15.91,,14.48,,6737.78,2.08,,03-14
3127,600973,宝胜股份,0.3,-23.59,,11.03,,26566.91,65.52,10派0.9转3.5,03-14
3128,300073,当升科技,0.54,592.85,,7.69,,9928.78,647.56,,03-14
3129,002696,百洋股份,0.34,3.82,,5.91,,5925.59,3.81,,03-14
3130,000768,中航飞机,0.15,0.74,,2.7,,41313.34,3.27,10派0.5,03-14
3131,002155,湖南黄金,0.12,300.0,,3.94,,14350.25,400.87,,03-14
3132,300520,科大国创,0.72,12.5,,15.11,,5692.74,28.08,,03-14
3133,600337,美克家居,0.51,10.87,,10.58,,33080.05,10.04,10派3转13,03-14
3134,002352,顺丰控股,1.06,381.82,,22.46,,418042.62,16534.82,,03-13
3135,300598,诚迈科技,0.84,16.67,,19.89,,5056.2,17.55,,03-13
3136,603126,中材节能,0.21,21.66,,9.08,,13025.62,21.63,,03-13
3137,000049,德赛电池,1.24,10.89,,24.6,,25530.13,10.89,10派2.5,03-13
3138,603586,金麒麟,1.32,28.16,6.32,22.97,1.67,20718.01,28.35,,03-13
3139,002109,兴化股份,0.04,-110.65,,0.73,,2808.24,-120.86,,03-13
3140,300635,达安股份,0.87,6.1,5.41,17.25,1.21,5502.03,8.01,,03-13
3141,300472,新元科技,0.19,-55.81,,4.26,,1619.69,-35.8,,03-13
3142,002859,洁美科技,1.75,54.87,,28.42,1.04,13811.67,54.67,,03-13
3143,603385,惠达卫浴,0.99,160.53,9.08,10.94,1.64,21014.67,160.03,,03-13
3144,002858,力盛赛车,0.69,32.69,4.7,15.78,1.15,3267.39,32.23,,03-13
3145,000514,渝开发,0.15,1571.26,,4.28,,12266.15,1564.15,10派0.2,03-11
3146,600276,恒瑞医药,1.1,-0.98,,23.24,,258895.21,19.22,10派1.35送2,03-11
3147,002625,光启技术,0.22,57.14,,11.69,,6594.25,63.48,,03-11
