,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
2725,600836,界龙实业,0.06,21.28,,2.83,,1825.34,24.1,10派0.2转10,03-26
2726,002113,天润数娱,-0.04,-842.0,,-4.73,,-438.82,-784.3,,03-26
2727,002214,大立科技,0.07,-69.57,,3.44,,3245.03,-36.11,,03-26
2728,002616,长青集团,0.3,-28.28,,6.66,,10962.9,74.6,,03-26
2729,601965,中国汽研,0.32,-50.77,,8.35,,31087.94,-24.8,,03-26
2730,002391,长青股份,0.69,-6.76,,9.09,,23756.13,1.45,,03-26
2731,002407,多氟多,0.17,750.0,,2.54,,3919.15,828.28,,03-26
2732,600463,空港股份,0.09,-47.06,,2.86,,2272.58,-46.58,,03-26
2733,300482,万孚生物,1.63,9.4,,24.4,,12535.15,27.44,,03-26
2734,002439,启明星辰,0.29,-29.27,,15.34,,24412.72,43.3,,03-26
2735,600319,亚星化学,-1.05,84.21,,,,-33175.31,85.15,,03-26
2736,000590,启迪古汉,0.1,-126.09,,11.48,,2237.23,-126.08,,03-26
2737,600470,六国化工,0.29,-172.5,,6.95,,14879.32,-172.08,10派0.8,03-26
2738,300147,香雪制药,0.28,-28.21,,6.9,,17729.79,-9.91,,03-26
2739,002187,广百股份,0.73,4.29,,10.26,,25063.73,5.21,,03-26
2740,600533,栖霞建设,0.18,1338.21,,4.9,,18572.81,1338.13,10派0.5,03-26
2741,002518,科士达,0.79,54.9,,14.28,,23341.59,53.0,,03-26
2742,300286,安科瑞,0.46,-9.8,,12.7,,6412.41,-10.16,,03-26
2743,600841,上柴股份,0.11,-35.29,,2.69,,9293.29,-38.12,10派0.35,03-26
2744,000759,中百集团,0.01,-96.3,,0.19,,561.05,-96.99,,03-26
2745,300190,维尔利,0.35,-40.68,,7.88,,12055.97,25.49,,03-26
2746,600560,金自天正,0.08,3.43,,2.57,,1819.53,3.43,10派0.25,03-26
2747,600184,光电股份,0.11,-63.33,,4.67,,4724.25,-23.61,10派0.6,03-26
2748,000031,中粮地产,0.4,21.21,,12.0,,72181.22,20.6,10派0.4,03-26
2749,002523,天桥起重,0.17,325.0,,7.38,,8172.38,496.49,,03-26
2750,601238,广汽集团,0.66,32.0,,11.43,,423235.19,32.85,,03-26
2751,600080,金花股份,0.08,-17.95,,2.49,,2538.41,-17.99,,03-26
2752,000793,华闻传媒,0.41,-22.23,,10.34,,83785.17,-14.81,10派0.45,03-26
2753,000613,*ST东海A,-0.02,-397.1,,-9.27,,-747.79,-398.7,,03-26
2754,600870,厦华电子,0.03,-106.06,,114.34,,1399.03,-106.06,,03-26
2755,600532,宏达矿业,-0.81,-284.09,,-26.59,,-35453.24,-301.48,,03-26
2756,300253,卫宁健康,0.28,-50.3,,17.86,,15250.37,26.07,,03-26
2757,600805,悦达投资,0.15,-88.0,,2.06,,12982.27,-87.82,10派1,03-26
2758,600859,王府井,1.43,3.93,,9.25,,66124.53,3.96,10派8.8转3,03-26
2759,601899,紫金矿业,0.08,-27.27,,6.01,,165567.16,-29.4,,03-26
2760,600993,马应龙,0.52,-14.75,,13.25,,22325.61,10.81,10派2,03-26
2761,600259,广晟有色,-1.05,-1600.0,,-40.03,,-27444.88,-1567.97,,03-26
2762,600278,东方创业,0.28,7.69,,4.98,,14735.22,9.18,10派0.9,03-26
2763,000605,渤海股份,0.23,-4.17,,4.62,,4535.58,7.6,,03-26
2764,300127,银河磁体,0.29,31.82,,9.13,,9292.39,28.9,,03-26
2765,300208,恒顺众昇,0.46,21.05,,34.69,,33864.88,209.18,,03-26
2766,000028,国药一致,2.1,10.53,,14.94,,76131.23,16.68,10派3,03-26
2767,600266,北京城建,0.91,-18.02,,8.15,,142903.2,4.1,10派2.8,03-26
2768,600657,信达地产,0.56,12.0,,10.6,,86016.6,12.05,10派1,03-26
2769,002028,思源电气,0.61,-17.57,,10.2,,38211.58,-16.26,,03-26
2770,600191,华资实业,0.3,1044.36,,7.01,,14762.51,1042.58,10派1,03-26
2771,000837,秦川机床,-0.34,-1231.89,,-8.15,,-23624.15,-1325.87,,03-26
2772,600027,华电国际,0.84,14.4,,21.0,,769388.0,30.36,,03-25
2773,600992,贵绳股份,0.07,-9.54,,1.37,,1835.77,-9.56,10派0.3,03-25
2774,600650,锦江投资,0.4,3.61,,7.65,,22160.31,3.45,10派2.5,03-25
2775,000521,美菱电器,0.03,-91.0,,0.78,,2649.63,-91.0,10派0.6,03-25
2776,603883,老百姓,0.98,-2.97,,13.65,,24050.18,18.84,,03-25
2777,300207,欣旺达,0.53,-22.06,,20.05,,32501.09,93.49,,03-25
2778,600221,海航控股,0.25,15.49,,10.0,,300269.4,15.88,,03-25
2779,300067,安诺其,0.12,-61.09,,6.86,,6195.67,-38.58,,03-25
2780,002043,兔宝宝,0.2,122.22,,11.52,,9749.02,127.83,,03-25
2781,300455,康拓红外,0.49,-5.77,,12.84,,6129.63,12.84,,03-25
2782,600528,中铁工业,0.12,-40.61,,2.74,,16788.25,-40.65,10派0.6,03-25
2783,603993,洛阳钼业,0.05,-86.11,,4.77,,76116.01,-58.28,,03-25
2784,002032,苏泊尔,1.42,30.15,,21.9,,88900.48,28.86,,03-25
2785,002080,中材科技,0.75,97.32,,11.34,,30030.26,97.31,,03-25
2786,002401,中远海科,0.18,7.42,,7.97,,5484.24,7.38,,03-25
2787,300476,胜宏科技,0.98,4.26,,13.81,,12653.97,22.67,,03-25
2788,600720,祁连山,0.23,-67.93,,3.72,,17922.39,-68.1,10派0.7,03-25
2789,601886,江河集团,0.27,12.5,,5.81,,31252.81,12.87,,03-25
2790,300339,润和软件,0.64,42.22,,9.94,,19469.01,76.94,,03-25
2791,000997,新大陆,0.37,-31.48,,17.11,,33592.49,21.82,10派0.8,03-25
2792,600741,华域汽车,1.85,7.36,,18.89,,478338.23,7.35,10派8.1,03-25
2793,300066,三川智慧,0.34,-32.0,,11.76,,13920.77,10.99,,03-25
2794,002700,新疆浩源,0.26,-42.22,,14.05,,11084.44,5.63,,03-25
2795,603008,喜临门,0.61,103.33,,15.32,,19064.37,103.01,,03-25
2796,002491,通鼎互联,0.16,-67.63,,8.21,,18350.29,2.68,,03-25
2797,000012,南玻A,0.3,-28.57,,7.7,,62475.31,-28.49,10派3,03-25
2798,000513,丽珠集团,1.62,-6.9,,15.51,,62264.1,20.67,10派5,03-25
2799,000779,三毛派神,-0.42,-940.0,,-32.24,,-7906.28,-886.62,,03-25
2800,600970,中材国际,0.6,328.57,,12.97,,66427.51,347.82,,03-25
2801,601088,中国神华,0.81,-56.13,14.72,5.48,2.79,1614400.0,-56.14,,03-25
2802,600292,远达环保,0.37,-13.95,,5.98,,28664.09,23.36,10派1,03-25
2803,600685,中船防务,0.07,-51.77,,0.99,,9832.07,-35.1,10派0.3,03-25
2804,300092,科新机电,-0.18,-250.17,,-8.35,,-4098.86,-479.87,,03-25
2805,300237,美晨生态,0.31,-66.67,,15.07,,20911.11,102.47,,03-25
2806,600636,*ST爱富,-0.7,-4194.12,,-14.09,,-31101.36,-4909.37,,03-25
2807,600707,彩虹股份,0.07,-105.04,,3.5,,5021.58,-104.9,,03-25
2808,300210,森远股份,0.36,-20.0,,9.83,,8971.27,-17.82,,03-25
2809,000089,深圳机场,0.27,72.92,,5.65,,52178.42,94.7,10派0.58,03-25
2810,002560,通达股份,0.41,20.59,,4.09,,5795.94,23.63,,03-25
2811,002672,东江环保,0.39,-47.3,,12.78,,33253.4,32.16,,03-25
2812,300150,世纪瑞尔,0.21,-54.35,,7.71,,11378.26,-9.03,,03-25
2813,000722,湖南发展,0.28,-33.33,,5.12,,12864.29,-33.65,,03-25
2814,002463,沪电股份,0.0,-133.0,,0.17,,553.8,-145.73,,03-25
2815,600604,市北高新,0.2,566.67,,5.24,,13166.07,796.18,10派0.2,03-25
2816,300139,晓程科技,0.13,-75.93,,2.82,,3497.65,-41.41,,03-25
2817,600125,铁龙物流,0.22,-17.82,,5.9,,28112.2,-17.72,10派0.7,03-25
2818,601012,隆基股份,0.31,-43.64,,11.81,,52032.58,77.25,,03-25
2819,002716,金贵银业,0.23,-55.77,,6.17,,11778.89,0.43,,03-25
2820,002700,新疆浩源,0.26,-42.22,,14.05,,11084.44,5.63,,03-25
2821,603008,喜临门,0.61,103.33,,15.32,,19064.37,103.01,,03-25
2822,002491,通鼎互联,0.16,-67.63,,8.21,,18350.29,2.68,,03-25
2823,000012,南玻A,0.3,-28.57,,7.7,,62475.31,-28.49,10派3,03-25
2824,300339,润和软件,0.64,42.22,,9.94,,19469.01,76.94,,03-25
2825,000997,新大陆,0.37,-31.48,,17.11,,33592.49,21.82,10派0.8,03-25
2826,600741,华域汽车,1.85,7.36,,18.89,,478338.23,7.35,10派8.1,03-25
2827,300066,三川智慧,0.34,-32.0,,11.76,,13920.77,10.99,,03-25
2828,000779,三毛派神,-0.42,-940.0,,-32.24,,-7906.28,-886.62,,03-25
2829,600970,中材国际,0.6,328.57,,12.97,,66427.51,347.82,10派1.71送1转4,03-25
2830,601088,中国神华,0.81,-56.13,14.72,5.48,2.79,1614400.0,-56.14,,03-25
2831,000513,丽珠集团,1.62,-6.9,,15.51,,62264.1,20.67,10派5,03-25
2832,300092,科新机电,-0.18,-250.17,,-8.35,,-4098.86,-479.87,,03-25
2833,300237,美晨生态,0.31,-66.67,,15.07,,20911.11,102.47,,03-25
2834,600292,远达环保,0.37,-13.95,,5.98,,28664.09,23.36,10派1,03-25
2835,600685,中船防务,0.07,-51.77,,0.99,,9832.07,-35.1,10派0.3,03-25
2836,300210,森远股份,0.36,-20.0,,9.83,,8971.27,-17.82,,03-25
2837,000089,深圳机场,0.27,72.92,,5.65,,52178.42,94.7,10派0.58,03-25
2838,600636,*ST爱富,-0.7,-4194.12,,-14.09,,-31101.36,-4909.37,,03-25
2839,600707,彩虹股份,0.07,-105.04,,3.5,,5021.58,-104.9,,03-25
2840,002672,东江环保,0.39,-47.3,,12.78,,33253.4,32.16,10派0.8,03-25
2841,300150,世纪瑞尔,0.21,-54.35,,7.71,,11378.26,-9.03,,03-25
2842,000722,湖南发展,0.28,-33.33,,5.12,,12864.29,-33.65,,03-25
2843,002463,沪电股份,0.0,-133.0,,0.17,,553.8,-145.73,,03-25
2844,600604,市北高新,0.2,566.67,,5.24,,13166.07,796.18,10派0.2,03-25
2845,002560,通达股份,0.41,20.59,,4.09,,5795.94,23.63,,03-25
2846,300139,晓程科技,0.13,-75.93,,2.82,,3497.65,-41.41,,03-25
2847,600125,铁龙物流,0.22,-17.82,,5.9,,28112.2,-17.72,10派0.7,03-25
2848,601012,隆基股份,0.31,-43.64,,11.81,,52032.58,77.25,,03-25
2849,600845,宝信软件,0.85,-5.68,,10.99,,31238.22,-2.9,10派2.5转10,03-24
2850,600449,宁夏建材,0.04,-92.96,,0.47,,1989.56,-92.67,10派0.2,03-24
2851,002189,利达光电,0.08,14.29,,3.05,,1578.46,14.76,,03-24
2852,000059,华锦股份,0.21,-115.89,,3.49,,32868.55,-120.7,,03-24
2853,300262,巴安水务,0.21,-26.86,,12.12,,7710.26,2.42,,03-24
2854,600303,曙光股份,0.17,750.0,,4.47,,10341.5,914.27,,03-24
2855,002761,多喜爱,0.35,-30.0,,7.15,,3724.96,-17.6,,03-24
2856,600585,海螺水泥,1.42,-31.4,13.3,11.03,1.87,751638.5,-31.63,10派4.3,03-24
2857,002220,天宝食品,0.33,13.79,,8.5,,15554.96,15.29,,03-24
2858,601857,中国石油,0.19,-67.8,,3.0,,3565300.0,-66.73,,03-24
2859,601998,中信银行,0.88,1.15,6.49,14.55,-0.43,4115800.0,1.15,,03-24
2860,000901,航天科技,0.16,33.33,,3.74,,5080.9,61.06,,03-24
2861,601628,中国人寿,1.22,7.02,11.41,11.56,-0.67,3469900.0,7.72,,03-24
2862,600149,*ST坊展,-0.17,-1154.37,,-26.56,,-6415.13,-1156.0,,03-24
2863,002584,西陇科学,0.43,10.26,,6.85,,9079.34,17.11,,03-24
2864,600777,新潮能源,0.05,-183.33,4.01,2.21,,3040.68,-178.82,,03-24
2865,600301,ST南化,-0.18,-82.7,,,,-4183.52,-82.7,,03-24
2866,600007,中国国贸,0.62,16.98,,11.61,,62759.87,16.98,10派2,03-24
2867,002741,光华科技,0.16,-78.67,,8.79,,5795.65,-14.57,,03-24
2868,002053,云南能投,0.49,63.75,,8.71,,10252.88,84.29,,03-24
2869,600595,中孚实业,-0.25,-1350.0,,-8.28,,-43567.25,-1121.12,,03-24
2870,600293,三峡新材,-0.19,-681.82,,-9.33,,-6626.95,-682.51,,03-24
2871,300114,中航电测,0.38,-15.56,,8.31,,10032.31,15.15,,03-24
2872,002839,张家港行,0.41,-8.89,4.32,9.92,4.86,67300.97,-7.93,,03-24
2873,601872,招商轮船,0.23,475.0,,10.01,,115368.01,476.08,,03-24
2874,002159,三特索道,0.31,-203.33,,4.59,,4300.71,-215.41,,03-24
2875,600605,汇通能源,0.07,29.63,,2.1,,1027.51,29.11,10派0.21,03-24
2876,600030,中信证券,1.71,66.02,,16.63,,1979979.34,74.64,10派5,03-24
2877,300027,华谊兄弟,0.76,4.11,,13.67,,97614.37,8.86,,03-24
2878,300081,恒信东方,0.08,0.0,,1.34,,1058.85,0.46,,03-24
2879,601992,金隅集团,0.42,-19.23,,6.24,,201745.38,-16.73,,03-24
2880,600230,沧州大化,-2.07,201.41,,-38.61,,-60997.91,217.07,,03-24
2881,601992,金隅集团,0.42,-19.23,,6.24,,201745.38,-16.73,,03-24
2882,600519,贵州茅台,12.34,-8.18,,26.23,,1550309.03,1.0,10派61.71,03-24
2883,601898,中煤能源,-0.19,-416.67,,-2.97,0.55,-252008.9,-428.7,,03-23
2884,002393,力生制药,0.63,23.53,,3.89,,11421.45,22.97,,03-23
2885,002559,亚威股份,0.21,-56.25,,5.57,,7356.96,-13.07,,03-23
2886,002408,齐翔腾达,0.25,-52.83,,4.09,,18418.71,-38.48,,03-23
2887,600095,哈高科,0.04,26.25,,2.04,,1457.72,25.9,10派0.13,03-23
2888,002424,贵州百灵,0.29,-56.06,,16.74,,41137.46,32.5,,03-23
2889,002151,北斗星通,0.19,46.15,,2.65,,5069.3,64.92,,03-23
2890,601608,中信重工,0.02,-86.67,,0.8,,6196.77,-84.79,,03-23
2891,000610,西安旅游,0.05,-144.34,,1.49,,1082.49,-151.89,,03-23
2892,002193,如意集团,0.11,-1200.0,,2.52,,1711.84,-1054.1,,03-23
2893,300056,三维丝,0.21,-46.15,,11.49,,6887.32,17.43,,03-23
2894,002726,龙大肉食,0.27,-50.0,,7.72,,11583.38,13.16,,03-23
2895,300368,汇金股份,0.21,-42.11,,9.3,,5336.21,17.77,,03-23
2896,300034,钢研高纳,0.39,12.09,,10.77,,12428.8,12.8,,03-23
2897,600446,金证股份,0.31,-46.55,,23.78,,25474.94,66.12,10派0.57,03-23
2898,002753,永东股份,0.59,-26.24,,7.43,,5253.04,-11.88,,03-23
2899,600965,福成股份,0.2,42.86,,10.58,,16638.04,132.94,,03-23
2900,002208,合肥城建,0.29,-46.3,,6.02,,9151.96,-46.99,,03-23
2901,000900,现代投资,0.56,36.59,,8.43,,56685.46,38.29,10派0.4,03-23
2902,600270,外运发展,1.12,63.62,,14.7,,101029.03,63.63,10派5,03-23
2903,600823,世茂股份,1.16,-27.95,,11.95,,204563.4,8.11,10派1.1转4,03-23
2904,300410,正业科技,0.26,-59.65,,9.83,,3934.04,35.04,,03-23
2905,603799,华友钴业,-0.47,-242.42,,-9.97,,-24600.31,-269.22,,03-23
2906,002143,印纪传媒,0.52,8.33,,43.25,,57433.66,31.69,,03-23
2907,000885,同力水泥,0.08,-79.64,,1.61,,3608.93,-78.55,10派0.1,03-23
2908,600011,华能国际,0.95,26.67,,19.29,,1378605.01,30.73,10派4.7,03-23
2909,600091,ST明科,0.1,-120.83,,11.13,,3384.21,-120.96,,03-23
2910,600317,营口港,0.08,-7.31,,5.13,,50010.74,-7.33,10派0.1,03-23
2911,600508,上海能源,0.02,-71.43,,0.14,,1140.69,-76.45,,03-23
2912,000839,中信国安,0.22,85.75,,5.26,,35146.95,85.75,10派1送3转12,03-23
2913,300247,乐金健康,0.15,90.11,,4.74,,4083.71,110.15,,03-23
2914,600362,江西铜业,0.18,-78.05,,1.39,,63721.81,-77.65,10派1,03-23
2915,300026,红日药业,0.6,-23.08,,20.37,,53490.35,19.66,,03-23
2916,603019,中科曙光,0.59,20.41,,14.09,,17689.33,52.7,,03-23
2917,600598,北大荒,0.37,-17.56,,11.76,,65874.23,-17.64,10派2.95,03-22
2918,600673,东阳光科,0.04,-76.47,,2.78,,9944.98,-36.36,10派0.3,03-22
2919,002313,日海通讯,-0.09,-325.0,,-1.51,,-2894.76,-339.09,,03-22
2920,002634,棒杰股份,0.28,0.0,,5.13,,3623.0,7.38,,03-22
2921,002473,*ST圣莱,0.03,-150.0,,1.1,,431.43,-144.87,,03-22
2922,002184,海得控制,0.35,40.44,,9.85,,7786.04,40.45,,03-22
2923,300036,超图软件,0.3,-20.0,,8.78,,5877.89,28.07,,03-22
2924,600728,佳都科技,0.34,48.3,,13.1,,17034.46,48.36,10转16,03-22
2925,300101,振芯科技,0.14,-26.32,,9.9,,7827.18,51.93,,03-22
2926,600290,华仪电气,0.11,-35.29,,3.0,,6012.62,-33.73,10派0.3,03-22
2927,600857,宁波中百,0.19,4.35,,7.27,,4309.26,4.14,10派0.6,03-22
2928,300256,星星科技,0.24,99.84,,2.82,,6507.84,141.95,,03-22
2929,002569,步森股份,0.08,-110.96,,2.24,,1150.41,-111.21,,03-22
2930,000099,中信海直,0.28,-20.03,,6.16,,16941.16,-16.27,10派0.75,03-22
2931,603010,万盛股份,0.85,63.46,,15.52,,8502.17,102.16,,03-22
2932,600814,杭州解百,0.32,-5.88,,11.68,,22620.75,-5.93,10派1,03-22
2933,002092,中泰化学,0.01,-97.82,,0.09,,767.64,-97.81,,03-22
2934,300213,佳讯飞鸿,0.32,14.29,,8.89,,8292.88,19.17,,03-22
2935,000851,高鸿股份,0.14,38.18,,3.28,,8538.8,51.38,10派0.2,03-22
2936,600663,陆家嘴,1.02,18.64,,15.66,,190002.35,18.64,10派5.08送8,03-22
2937,000534,万泽股份,0.09,-10.0,,3.54,,4642.8,-9.38,10派0.5,03-22
2938,000597,东北制药,-0.81,-468.18,,-15.53,,-38435.78,-541.41,,03-22
2939,600889,南京化纤,1.49,8177.78,,39.45,,45750.64,8271.56,10派0.35,03-22
2940,300222,科大智能,0.24,-54.51,,10.07,,13668.87,77.78,,03-22
2941,300017,网宿科技,1.19,-22.82,,40.96,,83134.81,71.87,,03-22
2942,002331,皖通科技,0.24,-7.72,,5.8,,6949.44,21.64,,03-22
2943,600963,岳阳林纸,-0.37,-3800.0,,-7.29,,-38997.67,-3035.16,,03-22
2944,002545,东方铁塔,0.08,-62.41,,2.15,,6046.59,12.85,,03-22
2945,600287,江苏舜天,0.17,45.66,,6.24,,7621.42,45.68,10派0.7,03-22
2946,002368,太极股份,0.49,-31.06,,9.57,,20150.03,2.96,,03-22
2947,600085,同仁堂,0.65,10.82,,13.33,,87517.95,14.6,10派2.3,03-22
2948,300491,通合科技,0.71,14.52,,21.14,,4273.7,14.73,,03-22
2949,000639,西王食品,0.39,-37.1,,11.36,,14627.98,24.5,10派1.1,03-22
2950,002534,杭锅股份,-0.39,-316.67,,-6.11,,-15493.74,-319.33,,03-22
2951,600775,南京熊猫,0.16,-6.14,,4.46,,14383.67,-6.13,10派0.68,03-22
2952,300037,新宙邦,0.72,-7.69,,7.56,,12767.19,-3.83,,03-22
2953,002383,合众思壮,0.31,46.59,,3.71,,6057.71,51.22,,03-22
2954,000903,云内动力,0.22,-5.98,,4.88,,17551.51,8.81,10派0.7,03-22
2955,000619,海螺型材,0.26,-12.93,,3.95,,9455.33,-12.92,10派1,03-22
2956,002051,中工国际,1.36,20.35,,18.87,,105087.39,21.24,,03-22
2957,600537,亿晶光电,0.4,60.0,,9.14,,23346.26,94.79,10派2转10,03-22
2958,600576,祥源文化,0.05,-183.33,,2.75,,2760.98,-294.88,,03-22
2959,600673,东阳光科,0.04,-76.47,,2.78,,9944.98,-36.36,10派0.3,03-22
2960,002313,日海通讯,-0.09,-325.0,,-1.51,,-2894.76,-339.09,,03-22
2961,002634,棒杰股份,0.28,0.0,,5.13,,3623.0,7.38,,03-22
2962,002473,*ST圣莱,0.03,-150.0,,1.1,,431.43,-144.87,,03-22
2963,002184,海得控制,0.35,40.44,,9.85,,7786.04,40.45,,03-22
2964,600598,北大荒,0.37,-17.56,,11.76,,65874.23,-17.64,10派2.95,03-22
2965,300036,超图软件,0.3,-20.0,,8.78,,5877.89,28.07,,03-22
2966,600728,佳都科技,0.34,48.3,,13.1,,17034.46,48.36,10转16,03-22
2967,300101,振芯科技,0.14,-26.32,,9.9,,7827.18,51.93,,03-22
2968,600290,华仪电气,0.11,-35.29,,3.0,,6012.62,-33.73,10派0.3,03-22
2969,600857,宁波中百,0.19,4.35,,7.27,,4309.26,4.14,10派0.6,03-22
2970,002135,东南网架,0.05,-44.44,,1.84,,3458.35,-46.4,,03-21
2971,600856,中天能源,0.57,56900.0,,15.22,,28414.88,98762.32,10转10,03-21
2972,002342,巨力索具,0.03,-17.65,,1.13,,2712.86,-15.86,,03-21
2973,002718,友邦吊顶,1.46,-28.78,,21.11,,12078.55,15.38,,03-21
2974,600109,国金证券,0.8,147.99,,17.44,,235977.62,182.1,10派0.8,03-21
2975,002751,易尚展示,0.31,-53.73,,10.71,,3945.49,11.95,,03-21
2976,600660,福耀玻璃,1.1,-0.9,,18.88,,260537.96,17.37,10派7.5,03-21
2977,600651,飞乐音响,0.38,339.08,,12.16,,37613.81,482.01,10派1.15,03-19
2978,600332,白云山,1.01,9.1,,15.91,,130035.13,9.05,,03-19
2979,002542,中化岩土,0.22,-24.14,,12.82,,22706.02,74.29,,03-19
2980,300019,硅宝科技,0.27,-44.16,,14.54,,8929.92,11.53,,03-19
2981,000776,广发证券,1.87,120.0,,21.14,,1320101.41,162.83,10派8,03-19
2982,600228,*ST昌九,-0.1,-171.43,,-35.27,,-2459.65,-170.3,,03-19
2983,600271,航天信息,1.68,35.48,,22.04,,155468.82,35.47,10派5.1,03-19
2984,000708,大冶特钢,0.6,1.01,,7.97,,27039.29,0.87,10派1.5,03-19
2985,300045,华力创通,0.06,-66.67,,3.75,,3131.2,-33.41,,03-19
2986,300255,常山药业,0.33,-53.52,,10.86,,15629.73,16.87,,03-19
2987,601607,上海医药,1.07,11.03,,9.98,,287698.91,11.03,10派3.3,03-19
2988,000609,绵石投资,0.08,-81.06,,1.76,,2280.2,-81.06,,03-19
2989,600812,华北制药,0.04,44.44,,1.19,,6284.83,51.01,10派0.2,03-19
2990,600548,深高速,0.71,-29.01,,12.94,,155265.64,-29.0,10派3.4,03-19
2991,300184,力源信息,0.1,-22.0,,5.82,,3702.22,82.29,,03-19
2992,600990,四创电子,0.84,43.25,,11.84,,11530.07,43.83,,03-19
2993,002599,盛通股份,0.15,66.67,,3.25,,1951.97,71.2,,03-19
2994,000970,中科三环,0.26,-7.14,,7.23,,27476.35,-7.2,10派0.85,03-19
2995,600675,中华企业,-1.33,408.4,,-63.77,,-248707.27,409.07,,03-19
2996,600566,济川药业,0.88,31.34,,28.57,,68657.12,32.19,10派7,03-19
2997,600588,用友网络,0.23,-51.06,3.78,6.76,0.38,32374.53,-41.16,10派1.5,03-19
2998,600719,大连热电,0.03,-44.98,,1.49,,1064.14,9.98,10派0.1,03-19
2999,300059,东方财富,1.09,695.4,,66.42,,184857.12,1015.45,,03-19
3000,600131,岷江水电,0.25,-19.35,,14.79,,12665.13,-18.88,10派0.5,03-19
3001,600621,华鑫股份,0.25,-15.75,,7.22,,13038.73,-15.74,10派0.75,03-19
3002,600248,延长化建,0.26,-40.88,,6.85,,12113.56,-38.81,10派0.5转3,03-19
3003,000550,江铃汽车,2.57,5.33,,19.56,,222206.11,5.42,10派10.3,03-19
3004,002404,嘉欣丝绸,0.11,-63.33,,4.67,,5842.05,-24.59,,03-19
3005,002728,特一药业,0.41,-56.38,,10.53,,8110.53,1.14,,03-19
3006,000524,岭南控股,0.15,15.38,,6.71,,3923.17,7.88,10派0.37,03-19
3007,000695,滨海能源,0.02,1.32,,1.07,,342.71,1.8,,03-19
3008,600761,安徽合力,0.64,-30.43,,10.18,,39746.54,-30.15,10派2,03-19
3009,600211,西藏药业,0.63,336.81,,20.58,,9163.58,336.78,10派1.9,03-19
3010,600733,S*ST前锋,-0.15,-331.82,,-12.98,,-3029.01,-332.61,,03-19
3011,600651,飞乐音响,0.38,339.08,,12.16,,37613.81,482.01,10派1.15,03-19
3012,600332,白云山,1.01,9.1,,15.91,,130035.13,9.05,,03-19
3013,600246,万通地产,-0.5,-1456.06,,-18.98,,-61222.03,-1457.78,,03-18
3014,600378,天科股份,0.15,-42.31,,5.96,,4321.31,-43.59,10派0.5,03-18
3015,300472,新元科技,0.43,-37.68,,8.91,,2522.82,-26.95,,03-18
3016,300488,恒锋工具,1.21,-11.1,,14.62,,6801.9,-0.02,,03-18
3017,000553,沙隆达A,0.24,-71.16,,6.9,,14184.05,-71.16,10派0.25,03-18
3018,600732,ST新梅,-0.25,212.5,,-26.88,,-11240.92,225.69,,03-18
3019,600426,华鲁恒升,0.95,12.44,,12.98,,90464.94,12.46,10派1送3,03-18
3020,002295,精艺股份,0.03,-110.17,,0.66,,636.61,-111.37,,03-18
3021,000732,泰禾集团,1.23,60.14,,20.63,,132515.56,69.08,10派1,03-18
3022,000760,斯太尔,-0.25,-1350.0,,-12.52,,-19338.12,-2063.87,,03-18
3023,000421,南京公用,0.4,-14.74,,10.25,,22816.28,38.84,10派1,03-18
3024,002621,三垒股份,0.25,-7.41,,4.98,,5522.3,-8.22,,03-18
3025,000062,深圳华强,0.56,-22.83,,14.34,,37558.01,-21.35,10派1,03-18
3026,600765,中航重机,-0.39,-295.0,,-8.88,,-30008.27,-291.77,10派0.4,03-18
3027,300104,乐视网,0.31,-29.55,,16.17,,57302.72,57.41,,03-18
3028,300120,经纬电材,0.03,35.83,,1.12,,669.24,35.2,,03-18
3029,600860,*ST京城,-0.49,-1080.0,,-25.46,,-20781.74,-1070.37,,03-18
3030,600876,洛阳玻璃,0.28,776.56,,18.3,,14448.3,802.75,,03-18
3031,000718,苏宁环球,0.34,-9.12,,16.91,,90016.2,18.05,10派1,03-18
3032,300296,利亚德,0.48,-7.69,,21.23,,33078.91,105.05,,03-18
3033,002255,海陆重工,0.16,-35.37,,5.02,,8480.47,33.54,,03-18
3034,002272,川润股份,-0.16,-739.13,,-5.72,,-6786.59,-739.8,,03-18
3035,000963,华东医药,2.53,45.4,,42.98,,109691.24,44.97,,03-18
3036,600746,江苏索普,-0.07,-293.86,,-4.75,,-2030.51,-294.0,,03-18
3037,000905,厦门港务,0.49,-9.26,,9.73,,25808.97,-9.97,,03-18
3038,000925,众合科技,0.11,175.0,,3.0,,3416.24,181.43,,03-18
3039,002068,黑猫股份,0.03,-85.0,,0.89,,1693.65,-82.47,,03-18
3040,002469,三维工程,0.38,-19.15,,10.9,,12575.07,-18.65,,03-18
3041,600183,生益科技,0.38,5.56,,12.31,,54422.76,5.59,10派3,03-18
3042,601600,中国铝业,0.01,-100.83,,0.61,,20631.9,-101.27,,03-18
3043,000736,中交地产,0.1,-60.0,,1.68,,2842.4,-62.43,,03-18
3044,300393,中来股份,0.9,-21.74,,13.78,,10768.99,-8.33,,03-18
3045,300215,电科院,0.04,-62.89,,1.99,,2620.53,-66.23,,03-18
3046,600176,中国巨石,1.13,107.15,,22.13,,98304.71,107.16,10派3.12转12,03-18
3047,002243,通产丽星,0.02,-120.98,,0.53,,763.54,-121.0,,03-18
